Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	51.0	54.0	0	15000	Song Sparrow	sonspa	0.0606	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	51.0
2	Spectrogram 1	1	1626.0	1629.0	0	15000	Horned Lark	horlar	0.1419	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	1626.0
3	Spectrogram 1	1	2433.0	2436.0	0	15000	Field Sparrow	fiespa	0.0520	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	2433.0
4	Spectrogram 1	1	2451.0	2454.0	0	15000	Field Sparrow	fiespa	0.0534	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	2451.0
5	Spectrogram 1	1	2877.0	2880.0	0	15000	Field Sparrow	fiespa	0.0550	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	2877.0
6	Spectrogram 1	1	2889.0	2892.0	0	15000	Field Sparrow	fiespa	0.0508	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	2889.0
7	Spectrogram 1	1	2994.0	2997.0	0	15000	Field Sparrow	fiespa	0.0605	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	2994.0
8	Spectrogram 1	1	3003.0	3006.0	0	15000	Field Sparrow	fiespa	0.0732	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3003.0
9	Spectrogram 1	1	3024.0	3027.0	0	15000	Field Sparrow	fiespa	0.0699	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3024.0
10	Spectrogram 1	1	3171.0	3174.0	0	15000	Field Sparrow	fiespa	0.0653	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3171.0
11	Spectrogram 1	1	3213.0	3216.0	0	15000	Eastern Meadowlark	easmea	0.0562	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3213.0
12	Spectrogram 1	1	3222.0	3225.0	0	15000	Eastern Meadowlark	easmea	0.3857	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3222.0
13	Spectrogram 1	1	3222.0	3225.0	0	15000	Field Sparrow	fiespa	0.1070	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3222.0
14	Spectrogram 1	1	3225.0	3228.0	0	15000	Eastern Meadowlark	easmea	0.0830	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3225.0
15	Spectrogram 1	1	3228.0	3231.0	0	15000	Eastern Meadowlark	easmea	0.0508	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3228.0
16	Spectrogram 1	1	3237.0	3240.0	0	15000	Eastern Meadowlark	easmea	0.1085	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3237.0
17	Spectrogram 1	1	3276.0	3279.0	0	15000	Eastern Meadowlark	easmea	0.1335	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3276.0
18	Spectrogram 1	1	3330.0	3333.0	0	15000	Common Yellowthroat	comyel	0.1099	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3330.0
19	Spectrogram 1	1	3384.0	3387.0	0	15000	Field Sparrow	fiespa	0.0619	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3384.0
20	Spectrogram 1	1	3399.0	3402.0	0	15000	Field Sparrow	fiespa	0.4403	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3399.0
21	Spectrogram 1	1	3480.0	3483.0	0	15000	Field Sparrow	fiespa	0.0547	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250504_051200.wav	3480.0
