Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0	3.0	0	15000	Common Yellowthroat	comyel	0.0318	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	0
2	Spectrogram 1	1	3.0	6.0	0	15000	Eastern Meadowlark	easmea	0.1045	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	3.0
3	Spectrogram 1	1	3.0	6.0	0	15000	Common Yellowthroat	comyel	0.0330	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	3.0
4	Spectrogram 1	1	3.0	6.0	0	15000	Song Sparrow	sonspa	0.0127	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	3.0
5	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.0343	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	6.0
6	Spectrogram 1	1	9.0	12.0	0	15000	Common Yellowthroat	comyel	0.0234	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	9.0
7	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.1556	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	12.0
8	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.0644	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	15.0
9	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.0202	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	18.0
10	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.0745	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	21.0
11	Spectrogram 1	1	21.0	24.0	0	15000	Song Sparrow	sonspa	0.0134	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	21.0
12	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.0805	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	24.0
13	Spectrogram 1	1	24.0	27.0	0	15000	Field Sparrow	fiespa	0.0168	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	24.0
14	Spectrogram 1	1	24.0	27.0	0	15000	Song Sparrow	sonspa	0.0105	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	24.0
15	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.0446	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	30.0
16	Spectrogram 1	1	33.0	36.0	0	15000	Common Yellowthroat	comyel	0.0502	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	33.0
17	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.0386	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	36.0
18	Spectrogram 1	1	39.0	42.0	0	15000	Field Sparrow	fiespa	0.0302	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	39.0
19	Spectrogram 1	1	39.0	42.0	0	15000	Common Yellowthroat	comyel	0.0273	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	39.0
20	Spectrogram 1	1	42.0	45.0	0	15000	Field Sparrow	fiespa	0.0214	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	42.0
21	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.0154	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	42.0
22	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.0329	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	45.0
23	Spectrogram 1	1	48.0	51.0	0	15000	Common Yellowthroat	comyel	0.1014	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	48.0
24	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.0199	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	51.0
25	Spectrogram 1	1	54.0	57.0	0	15000	Eastern Meadowlark	easmea	0.3189	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	54.0
26	Spectrogram 1	1	57.0	60.0	0	15000	Eastern Meadowlark	easmea	0.8284	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	57.0
27	Spectrogram 1	1	57.0	60.0	0	15000	Field Sparrow	fiespa	0.0242	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	57.0
28	Spectrogram 1	1	57.0	60.0	0	15000	Blue Grosbeak	blugrb1	0.0171	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	57.0
29	Spectrogram 1	1	63.0	66.0	0	15000	Common Yellowthroat	comyel	0.0274	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	63.0
30	Spectrogram 1	1	66.0	69.0	0	15000	Eastern Meadowlark	easmea	0.1288	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	66.0
31	Spectrogram 1	1	66.0	69.0	0	15000	Common Yellowthroat	comyel	0.0284	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	66.0
32	Spectrogram 1	1	66.0	69.0	0	15000	Blue Grosbeak	blugrb1	0.0123	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	66.0
33	Spectrogram 1	1	69.0	72.0	0	15000	Common Yellowthroat	comyel	0.0455	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	69.0
34	Spectrogram 1	1	69.0	72.0	0	15000	Field Sparrow	fiespa	0.0151	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	69.0
35	Spectrogram 1	1	69.0	72.0	0	15000	Eastern Meadowlark	easmea	0.0120	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	69.0
36	Spectrogram 1	1	72.0	75.0	0	15000	Eastern Meadowlark	easmea	0.0233	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	72.0
37	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.0230	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	72.0
38	Spectrogram 1	1	75.0	78.0	0	15000	Common Yellowthroat	comyel	0.0131	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	75.0
39	Spectrogram 1	1	75.0	78.0	0	15000	Field Sparrow	fiespa	0.0111	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	75.0
40	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.0391	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	78.0
41	Spectrogram 1	1	78.0	81.0	0	15000	Field Sparrow	fiespa	0.0221	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	78.0
42	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.0113	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	81.0
43	Spectrogram 1	1	84.0	87.0	0	15000	Common Yellowthroat	comyel	0.0143	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	84.0
44	Spectrogram 1	1	90.0	93.0	0	15000	Common Yellowthroat	comyel	0.0117	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	90.0
45	Spectrogram 1	1	96.0	99.0	0	15000	Common Yellowthroat	comyel	0.0352	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	96.0
46	Spectrogram 1	1	114.0	117.0	0	15000	Common Yellowthroat	comyel	0.0241	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	114.0
47	Spectrogram 1	1	120.0	123.0	0	15000	Common Yellowthroat	comyel	0.0173	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	120.0
48	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.0208	D:/AcousticMonitoringData/ELDON6_Data/Week16\ELDON6_20250423_195702.wav	123.0
