Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Common Yellowthroat	comyel	0.0936	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	9.0
2	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.1478	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	15.0
3	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.1145	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	21.0
4	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.2864	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	24.0
5	Spectrogram 1	1	27.0	30.0	0	15000	Common Yellowthroat	comyel	0.1606	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	27.0
6	Spectrogram 1	1	30.0	33.0	0	15000	Field Sparrow	fiespa	0.0738	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	30.0
7	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.0648	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	30.0
8	Spectrogram 1	1	39.0	42.0	0	15000	Common Yellowthroat	comyel	0.0718	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	39.0
9	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.0650	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	42.0
10	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.0973	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	45.0
11	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.4072	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	51.0
12	Spectrogram 1	1	54.0	57.0	0	15000	Common Yellowthroat	comyel	0.1307	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	54.0
13	Spectrogram 1	1	57.0	60.0	0	15000	Eastern Meadowlark	easmea	0.0637	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	57.0
14	Spectrogram 1	1	60.0	63.0	0	15000	Common Yellowthroat	comyel	0.2880	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	60.0
15	Spectrogram 1	1	63.0	66.0	0	15000	Common Yellowthroat	comyel	0.2282	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	63.0
16	Spectrogram 1	1	66.0	69.0	0	15000	Common Yellowthroat	comyel	0.3771	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	66.0
17	Spectrogram 1	1	69.0	72.0	0	15000	Common Yellowthroat	comyel	0.1749	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	69.0
18	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.2918	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	72.0
19	Spectrogram 1	1	75.0	78.0	0	15000	Common Yellowthroat	comyel	0.1021	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	75.0
20	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.1971	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	78.0
21	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.2064	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	81.0
22	Spectrogram 1	1	87.0	90.0	0	15000	Common Yellowthroat	comyel	0.1136	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	87.0
23	Spectrogram 1	1	90.0	93.0	0	15000	Common Yellowthroat	comyel	0.0517	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	90.0
24	Spectrogram 1	1	93.0	96.0	0	15000	Common Yellowthroat	comyel	0.1953	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	93.0
25	Spectrogram 1	1	111.0	114.0	0	15000	Common Yellowthroat	comyel	0.1604	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	111.0
26	Spectrogram 1	1	114.0	117.0	0	15000	Common Yellowthroat	comyel	0.0575	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	114.0
27	Spectrogram 1	1	117.0	120.0	0	15000	Eastern Meadowlark	easmea	0.0587	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	117.0
28	Spectrogram 1	1	117.0	120.0	0	15000	Common Yellowthroat	comyel	0.0518	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	117.0
29	Spectrogram 1	1	126.0	129.0	0	15000	Common Yellowthroat	comyel	0.1420	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	126.0
30	Spectrogram 1	1	129.0	132.0	0	15000	Common Yellowthroat	comyel	0.0891	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	129.0
31	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.0507	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	129.0
32	Spectrogram 1	1	138.0	141.0	0	15000	Common Yellowthroat	comyel	0.0948	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	138.0
33	Spectrogram 1	1	141.0	144.0	0	15000	Common Yellowthroat	comyel	0.0998	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	141.0
34	Spectrogram 1	1	144.0	147.0	0	15000	Common Yellowthroat	comyel	0.1942	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	144.0
35	Spectrogram 1	1	153.0	156.0	0	15000	Common Yellowthroat	comyel	0.1243	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	153.0
36	Spectrogram 1	1	156.0	159.0	0	15000	Common Yellowthroat	comyel	0.3958	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	156.0
37	Spectrogram 1	1	159.0	162.0	0	15000	Common Yellowthroat	comyel	0.1186	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	159.0
38	Spectrogram 1	1	162.0	165.0	0	15000	Common Yellowthroat	comyel	0.0651	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	162.0
39	Spectrogram 1	1	165.0	168.0	0	15000	Common Yellowthroat	comyel	0.1156	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	165.0
40	Spectrogram 1	1	168.0	171.0	0	15000	Common Yellowthroat	comyel	0.1376	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	168.0
41	Spectrogram 1	1	177.0	180.0	0	15000	Common Yellowthroat	comyel	0.0830	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	177.0
42	Spectrogram 1	1	186.0	189.0	0	15000	Common Yellowthroat	comyel	0.1308	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	186.0
43	Spectrogram 1	1	189.0	192.0	0	15000	Common Yellowthroat	comyel	0.2449	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	189.0
44	Spectrogram 1	1	198.0	201.0	0	15000	Common Yellowthroat	comyel	0.0889	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	198.0
45	Spectrogram 1	1	210.0	213.0	0	15000	Common Yellowthroat	comyel	0.1986	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	210.0
46	Spectrogram 1	1	216.0	219.0	0	15000	Common Yellowthroat	comyel	0.0838	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	216.0
47	Spectrogram 1	1	222.0	225.0	0	15000	Common Yellowthroat	comyel	0.1302	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	222.0
48	Spectrogram 1	1	228.0	231.0	0	15000	Common Yellowthroat	comyel	0.1689	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	228.0
49	Spectrogram 1	1	231.0	234.0	0	15000	Common Yellowthroat	comyel	0.1331	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	231.0
50	Spectrogram 1	1	234.0	237.0	0	15000	Common Yellowthroat	comyel	0.2042	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	234.0
51	Spectrogram 1	1	243.0	246.0	0	15000	Common Yellowthroat	comyel	0.1391	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	243.0
52	Spectrogram 1	1	246.0	249.0	0	15000	Common Yellowthroat	comyel	0.1089	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	246.0
53	Spectrogram 1	1	249.0	252.0	0	15000	Common Yellowthroat	comyel	0.0623	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	249.0
54	Spectrogram 1	1	270.0	273.0	0	15000	Common Yellowthroat	comyel	0.1134	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	270.0
55	Spectrogram 1	1	282.0	285.0	0	15000	Common Yellowthroat	comyel	0.0644	D:\AcousticMonitoringData\ELDON4_Data\Week24\ELDON4_20250630_204102.wav	282.0
