Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Geothlypis trichas,Common Yellowthroat,0.3686,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
21.0,24.0,Geothlypis trichas,Common Yellowthroat,0.1873,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
33.0,36.0,Geothlypis trichas,Common Yellowthroat,0.2064,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
36.0,39.0,Geothlypis trichas,Common Yellowthroat,0.0630,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
39.0,42.0,Geothlypis trichas,Common Yellowthroat,0.0512,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
51.0,54.0,Geothlypis trichas,Common Yellowthroat,0.4278,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
54.0,57.0,Geothlypis trichas,Common Yellowthroat,0.0978,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
69.0,72.0,Sturnella magna,Eastern Meadowlark,0.0668,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
84.0,87.0,Spizella pusilla,Field Sparrow,0.1085,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
84.0,87.0,Sturnella magna,Eastern Meadowlark,0.0685,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
96.0,99.0,Spizella pusilla,Field Sparrow,0.1072,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
99.0,102.0,Geothlypis trichas,Common Yellowthroat,0.0862,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
102.0,105.0,Geothlypis trichas,Common Yellowthroat,0.0578,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
120.0,123.0,Geothlypis trichas,Common Yellowthroat,0.0952,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
141.0,144.0,Sturnella magna,Eastern Meadowlark,0.1509,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
144.0,147.0,Geothlypis trichas,Common Yellowthroat,0.0615,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
153.0,156.0,Geothlypis trichas,Common Yellowthroat,0.0574,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
165.0,168.0,Geothlypis trichas,Common Yellowthroat,0.0763,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
171.0,174.0,Geothlypis trichas,Common Yellowthroat,0.0691,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
177.0,180.0,Geothlypis trichas,Common Yellowthroat,0.0552,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
183.0,186.0,Sturnella magna,Eastern Meadowlark,0.1328,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
186.0,189.0,Geothlypis trichas,Common Yellowthroat,0.2928,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
192.0,195.0,Geothlypis trichas,Common Yellowthroat,0.1276,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
201.0,204.0,Geothlypis trichas,Common Yellowthroat,0.2156,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
204.0,207.0,Geothlypis trichas,Common Yellowthroat,0.0827,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
207.0,210.0,Spizella pusilla,Field Sparrow,0.0577,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
210.0,213.0,Geothlypis trichas,Common Yellowthroat,0.1308,D:\AcousticMonitoringData\ELDON5_Data\Week22\ELDON5_20250612_203802.wav
