Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.1049	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	6.0
2	Spectrogram 1	1	15.0	18.0	0	15000	Blue Grosbeak	blugrb1	0.0507	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	15.0
3	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.0601	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	18.0
4	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.0538	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	21.0
5	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.1791	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	30.0
6	Spectrogram 1	1	33.0	36.0	0	15000	Blue Grosbeak	blugrb1	0.0586	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	33.0
7	Spectrogram 1	1	39.0	42.0	0	15000	Common Yellowthroat	comyel	0.2308	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	39.0
8	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.0728	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	42.0
9	Spectrogram 1	1	45.0	48.0	0	15000	Blue Grosbeak	blugrb1	0.0519	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	45.0
10	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.0517	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	45.0
11	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.0823	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	51.0
12	Spectrogram 1	1	54.0	57.0	0	15000	Common Yellowthroat	comyel	0.0904	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	54.0
13	Spectrogram 1	1	57.0	60.0	0	15000	Common Yellowthroat	comyel	0.1009	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	57.0
14	Spectrogram 1	1	57.0	60.0	0	15000	Blue Grosbeak	blugrb1	0.0940	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	57.0
15	Spectrogram 1	1	66.0	69.0	0	15000	Common Yellowthroat	comyel	0.0937	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	66.0
16	Spectrogram 1	1	69.0	72.0	0	15000	Common Yellowthroat	comyel	0.0987	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	69.0
17	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.1102	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	72.0
18	Spectrogram 1	1	75.0	78.0	0	15000	Common Yellowthroat	comyel	0.1351	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	75.0
19	Spectrogram 1	1	75.0	78.0	0	15000	Blue Grosbeak	blugrb1	0.0668	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	75.0
20	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.1028	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	78.0
21	Spectrogram 1	1	81.0	84.0	0	15000	Blue Grosbeak	blugrb1	0.0711	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250711_203802.wav	81.0
