Start (s),End (s),Scientific name,Common name,Confidence,File
405.0,408.0,Melospiza melodia,Song Sparrow,0.1238,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
603.0,606.0,Geothlypis trichas,Common Yellowthroat,0.0803,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1014.0,1017.0,Geothlypis trichas,Common Yellowthroat,0.0960,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1179.0,1182.0,Eremophila alpestris,Horned Lark,0.0694,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1296.0,1299.0,Eremophila alpestris,Horned Lark,0.0925,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1416.0,1419.0,Eremophila alpestris,Horned Lark,0.0561,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1425.0,1428.0,Eremophila alpestris,Horned Lark,0.0511,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1650.0,1653.0,Geothlypis trichas,Common Yellowthroat,0.0511,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1653.0,1656.0,Geothlypis trichas,Common Yellowthroat,0.0545,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1701.0,1704.0,Geothlypis trichas,Common Yellowthroat,0.0532,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1704.0,1707.0,Sturnella magna,Eastern Meadowlark,0.0546,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1722.0,1725.0,Geothlypis trichas,Common Yellowthroat,0.1061,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1764.0,1767.0,Geothlypis trichas,Common Yellowthroat,0.0983,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1809.0,1812.0,Sturnella magna,Eastern Meadowlark,0.4030,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1824.0,1827.0,Sturnella magna,Eastern Meadowlark,0.3666,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
1839.0,1842.0,Sturnella magna,Eastern Meadowlark,0.9154,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2115.0,2118.0,Sturnella magna,Eastern Meadowlark,0.3731,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2148.0,2151.0,Sturnella magna,Eastern Meadowlark,0.0717,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2238.0,2241.0,Sturnella magna,Eastern Meadowlark,0.1356,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2250.0,2253.0,Sturnella magna,Eastern Meadowlark,0.2766,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2280.0,2283.0,Sturnella magna,Eastern Meadowlark,0.2114,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2283.0,2286.0,Sturnella magna,Eastern Meadowlark,0.1434,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2313.0,2316.0,Passerina caerulea,Blue Grosbeak,0.0884,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2322.0,2325.0,Sturnella magna,Eastern Meadowlark,0.4368,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2331.0,2334.0,Sturnella magna,Eastern Meadowlark,0.4904,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2337.0,2340.0,Sturnella magna,Eastern Meadowlark,0.6592,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2343.0,2346.0,Sturnella magna,Eastern Meadowlark,0.4489,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2346.0,2349.0,Sturnella magna,Eastern Meadowlark,0.5203,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2352.0,2355.0,Sturnella magna,Eastern Meadowlark,0.5402,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2370.0,2373.0,Sturnella magna,Eastern Meadowlark,0.2958,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
2391.0,2394.0,Sturnella magna,Eastern Meadowlark,0.0600,D:\AcousticMonitoringData\ELDON2_Data\Week24\ELDON2_20250628_045100.wav
