Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Common Yellowthroat	comyel	0.2697	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	3.0
2	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.1146	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	24.0
3	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.4399	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	51.0
4	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.2914	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	72.0
5	Spectrogram 1	1	99.0	102.0	0	15000	Field Sparrow	fiespa	0.0630	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	99.0
6	Spectrogram 1	1	99.0	102.0	0	15000	Common Yellowthroat	comyel	0.0531	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	99.0
7	Spectrogram 1	1	102.0	105.0	0	15000	Common Yellowthroat	comyel	0.5628	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	102.0
8	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.3062	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	123.0
9	Spectrogram 1	1	123.0	126.0	0	15000	Blue Grosbeak	blugrb1	0.0959	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	123.0
10	Spectrogram 1	1	126.0	129.0	0	15000	Common Yellowthroat	comyel	0.0896	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	126.0
11	Spectrogram 1	1	138.0	141.0	0	15000	Blue Grosbeak	blugrb1	0.0545	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	138.0
12	Spectrogram 1	1	159.0	162.0	0	15000	Common Yellowthroat	comyel	0.0650	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	159.0
13	Spectrogram 1	1	168.0	171.0	0	15000	Common Yellowthroat	comyel	0.4930	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	168.0
14	Spectrogram 1	1	180.0	183.0	0	15000	Common Yellowthroat	comyel	0.6345	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	180.0
15	Spectrogram 1	1	189.0	192.0	0	15000	Common Yellowthroat	comyel	0.4520	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	189.0
16	Spectrogram 1	1	204.0	207.0	0	15000	Common Yellowthroat	comyel	0.6411	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	204.0
17	Spectrogram 1	1	207.0	210.0	0	15000	Common Yellowthroat	comyel	0.4536	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	207.0
18	Spectrogram 1	1	210.0	213.0	0	15000	Common Yellowthroat	comyel	0.1751	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	210.0
19	Spectrogram 1	1	219.0	222.0	0	15000	Common Yellowthroat	comyel	0.6020	D:\AcousticMonitoringData\ELDON5_Data\Week26\ELDON5_20250708_045600.wav	219.0
