Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.0993	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	6.0
2	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.1598	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	15.0
3	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.1746	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	36.0
4	Spectrogram 1	1	45.0	48.0	0	15000	Eastern Meadowlark	easmea	0.5231	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	45.0
5	Spectrogram 1	1	54.0	57.0	0	15000	Field Sparrow	fiespa	0.0968	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	54.0
6	Spectrogram 1	1	75.0	78.0	0	15000	Common Yellowthroat	comyel	0.0613	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	75.0
7	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.3649	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	84.0
8	Spectrogram 1	1	132.0	135.0	0	15000	Common Yellowthroat	comyel	0.3493	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	132.0
9	Spectrogram 1	1	135.0	138.0	0	15000	Common Yellowthroat	comyel	0.0558	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	135.0
10	Spectrogram 1	1	144.0	147.0	0	15000	Common Yellowthroat	comyel	0.0604	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	144.0
11	Spectrogram 1	1	147.0	150.0	0	15000	Common Yellowthroat	comyel	0.0774	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	147.0
12	Spectrogram 1	1	156.0	159.0	0	15000	Common Yellowthroat	comyel	0.1777	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	156.0
13	Spectrogram 1	1	159.0	162.0	0	15000	Common Yellowthroat	comyel	0.1014	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	159.0
14	Spectrogram 1	1	168.0	171.0	0	15000	Common Yellowthroat	comyel	0.0642	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	168.0
15	Spectrogram 1	1	180.0	183.0	0	15000	Common Yellowthroat	comyel	0.0670	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	180.0
16	Spectrogram 1	1	204.0	207.0	0	15000	Field Sparrow	fiespa	0.3402	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	204.0
17	Spectrogram 1	1	234.0	237.0	0	15000	Common Yellowthroat	comyel	0.0808	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	234.0
18	Spectrogram 1	1	246.0	249.0	0	15000	Eastern Meadowlark	easmea	0.0626	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	246.0
19	Spectrogram 1	1	249.0	252.0	0	15000	Common Yellowthroat	comyel	0.0957	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	249.0
20	Spectrogram 1	1	279.0	282.0	0	15000	Common Yellowthroat	comyel	0.0653	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	279.0
21	Spectrogram 1	1	297.0	300.0	0	15000	Common Yellowthroat	comyel	0.1015	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	297.0
22	Spectrogram 1	1	306.0	309.0	0	15000	Common Yellowthroat	comyel	0.1225	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	306.0
23	Spectrogram 1	1	309.0	312.0	0	15000	Common Yellowthroat	comyel	0.0963	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	309.0
24	Spectrogram 1	1	324.0	327.0	0	15000	Common Yellowthroat	comyel	0.0987	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	324.0
25	Spectrogram 1	1	327.0	330.0	0	15000	Common Yellowthroat	comyel	0.1637	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	327.0
26	Spectrogram 1	1	348.0	351.0	0	15000	Common Yellowthroat	comyel	0.0590	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	348.0
27	Spectrogram 1	1	357.0	360.0	0	15000	Common Yellowthroat	comyel	0.2406	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	357.0
28	Spectrogram 1	1	369.0	372.0	0	15000	Common Yellowthroat	comyel	0.0727	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	369.0
29	Spectrogram 1	1	372.0	375.0	0	15000	Common Yellowthroat	comyel	0.1820	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	372.0
30	Spectrogram 1	1	387.0	390.0	0	15000	Common Yellowthroat	comyel	0.2396	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	387.0
31	Spectrogram 1	1	402.0	405.0	0	15000	Common Yellowthroat	comyel	0.1379	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	402.0
32	Spectrogram 1	1	411.0	414.0	0	15000	Common Yellowthroat	comyel	0.2474	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	411.0
33	Spectrogram 1	1	423.0	426.0	0	15000	Common Yellowthroat	comyel	0.0853	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	423.0
34	Spectrogram 1	1	432.0	435.0	0	15000	Common Yellowthroat	comyel	0.0727	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	432.0
35	Spectrogram 1	1	435.0	438.0	0	15000	Eastern Meadowlark	easmea	0.0541	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	435.0
36	Spectrogram 1	1	438.0	441.0	0	15000	Common Yellowthroat	comyel	0.2712	D:\AcousticMonitoringData\ELDON5_Data\Week24\ELDON5_20250622_204102.wav	438.0
