Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	90.0	93.0	0	15000	Common Yellowthroat	comyel	0.1296	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	90.0
2	Spectrogram 1	1	93.0	96.0	0	15000	Common Yellowthroat	comyel	0.2553	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	93.0
3	Spectrogram 1	1	96.0	99.0	0	15000	Common Yellowthroat	comyel	0.0588	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	96.0
4	Spectrogram 1	1	99.0	102.0	0	15000	Field Sparrow	fiespa	0.0575	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	99.0
5	Spectrogram 1	1	108.0	111.0	0	15000	Common Yellowthroat	comyel	0.1121	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	108.0
6	Spectrogram 1	1	111.0	114.0	0	15000	Field Sparrow	fiespa	0.1425	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	111.0
7	Spectrogram 1	1	114.0	117.0	0	15000	Field Sparrow	fiespa	0.0530	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	114.0
8	Spectrogram 1	1	117.0	120.0	0	15000	Common Yellowthroat	comyel	0.0793	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	117.0
9	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.2735	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	123.0
10	Spectrogram 1	1	126.0	129.0	0	15000	Blue Grosbeak	blugrb1	0.0549	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	126.0
11	Spectrogram 1	1	129.0	132.0	0	15000	Common Yellowthroat	comyel	0.0590	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	129.0
12	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.0589	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	129.0
13	Spectrogram 1	1	150.0	153.0	0	15000	Field Sparrow	fiespa	0.1073	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	150.0
14	Spectrogram 1	1	207.0	210.0	0	15000	Field Sparrow	fiespa	0.0534	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	207.0
15	Spectrogram 1	1	231.0	234.0	0	15000	Field Sparrow	fiespa	0.1338	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	231.0
16	Spectrogram 1	1	234.0	237.0	0	15000	Field Sparrow	fiespa	0.1277	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	234.0
17	Spectrogram 1	1	237.0	240.0	0	15000	Field Sparrow	fiespa	0.0872	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	237.0
18	Spectrogram 1	1	243.0	246.0	0	15000	Blue Grosbeak	blugrb1	0.0677	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	243.0
19	Spectrogram 1	1	255.0	258.0	0	15000	Common Yellowthroat	comyel	0.0738	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	255.0
20	Spectrogram 1	1	258.0	261.0	0	15000	Field Sparrow	fiespa	0.1343	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	258.0
21	Spectrogram 1	1	261.0	264.0	0	15000	Field Sparrow	fiespa	0.0778	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	261.0
22	Spectrogram 1	1	327.0	330.0	0	15000	Field Sparrow	fiespa	0.1382	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	327.0
23	Spectrogram 1	1	330.0	333.0	0	15000	Field Sparrow	fiespa	0.2975	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	330.0
24	Spectrogram 1	1	333.0	336.0	0	15000	Field Sparrow	fiespa	0.1215	D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250502_200602.wav	333.0
