Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.0702	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	6.0
2	Spectrogram 1	1	9.0	12.0	0	15000	Field Sparrow	fiespa	0.1552	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	9.0
3	Spectrogram 1	1	12.0	15.0	0	15000	Field Sparrow	fiespa	0.2956	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	12.0
4	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.1899	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	18.0
5	Spectrogram 1	1	27.0	30.0	0	15000	Field Sparrow	fiespa	0.6047	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	27.0
6	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.2408	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	30.0
7	Spectrogram 1	1	33.0	36.0	0	15000	Common Yellowthroat	comyel	0.0559	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	33.0
8	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.0975	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	45.0
9	Spectrogram 1	1	54.0	57.0	0	15000	Field Sparrow	fiespa	0.0557	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	54.0
10	Spectrogram 1	1	57.0	60.0	0	15000	Common Yellowthroat	comyel	0.1867	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	57.0
11	Spectrogram 1	1	63.0	66.0	0	15000	Common Yellowthroat	comyel	0.1259	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	63.0
12	Spectrogram 1	1	66.0	69.0	0	15000	Common Yellowthroat	comyel	0.0924	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	66.0
13	Spectrogram 1	1	72.0	75.0	0	15000	Field Sparrow	fiespa	0.2410	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	72.0
14	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.0810	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	81.0
15	Spectrogram 1	1	90.0	93.0	0	15000	Common Yellowthroat	comyel	0.0980	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	90.0
16	Spectrogram 1	1	99.0	102.0	0	15000	Common Yellowthroat	comyel	0.0717	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	99.0
17	Spectrogram 1	1	108.0	111.0	0	15000	Common Yellowthroat	comyel	0.1413	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	108.0
18	Spectrogram 1	1	111.0	114.0	0	15000	Common Yellowthroat	comyel	0.0744	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	111.0
19	Spectrogram 1	1	120.0	123.0	0	15000	Common Yellowthroat	comyel	0.0860	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	120.0
20	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.0548	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	123.0
21	Spectrogram 1	1	129.0	132.0	0	15000	Common Yellowthroat	comyel	0.0736	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	129.0
22	Spectrogram 1	1	132.0	135.0	0	15000	Common Yellowthroat	comyel	0.1359	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	132.0
23	Spectrogram 1	1	138.0	141.0	0	15000	Common Yellowthroat	comyel	0.1033	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	138.0
24	Spectrogram 1	1	141.0	144.0	0	15000	Common Yellowthroat	comyel	0.1559	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	141.0
25	Spectrogram 1	1	147.0	150.0	0	15000	Common Yellowthroat	comyel	0.0872	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	147.0
26	Spectrogram 1	1	150.0	153.0	0	15000	Common Yellowthroat	comyel	0.3700	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	150.0
27	Spectrogram 1	1	153.0	156.0	0	15000	Common Yellowthroat	comyel	0.1024	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	153.0
28	Spectrogram 1	1	162.0	165.0	0	15000	Common Yellowthroat	comyel	0.1865	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	162.0
29	Spectrogram 1	1	165.0	168.0	0	15000	Common Yellowthroat	comyel	0.0640	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	165.0
30	Spectrogram 1	1	168.0	171.0	0	15000	Common Yellowthroat	comyel	0.0674	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	168.0
31	Spectrogram 1	1	177.0	180.0	0	15000	Common Yellowthroat	comyel	0.1399	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	177.0
32	Spectrogram 1	1	189.0	192.0	0	15000	Common Yellowthroat	comyel	0.1842	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	189.0
33	Spectrogram 1	1	192.0	195.0	0	15000	Common Yellowthroat	comyel	0.0647	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	192.0
34	Spectrogram 1	1	201.0	204.0	0	15000	Common Yellowthroat	comyel	0.3576	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	201.0
35	Spectrogram 1	1	204.0	207.0	0	15000	Common Yellowthroat	comyel	0.0592	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	204.0
36	Spectrogram 1	1	210.0	213.0	0	15000	Common Yellowthroat	comyel	0.5938	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	210.0
37	Spectrogram 1	1	213.0	216.0	0	15000	Common Yellowthroat	comyel	0.2226	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	213.0
38	Spectrogram 1	1	216.0	219.0	0	15000	Common Yellowthroat	comyel	0.0666	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	216.0
39	Spectrogram 1	1	219.0	222.0	0	15000	Common Yellowthroat	comyel	0.1379	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	219.0
40	Spectrogram 1	1	225.0	228.0	0	15000	Common Yellowthroat	comyel	0.1967	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	225.0
41	Spectrogram 1	1	234.0	237.0	0	15000	Common Yellowthroat	comyel	0.0645	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	234.0
42	Spectrogram 1	1	237.0	240.0	0	15000	Common Yellowthroat	comyel	0.3003	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	237.0
43	Spectrogram 1	1	240.0	243.0	0	15000	Common Yellowthroat	comyel	0.0896	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	240.0
44	Spectrogram 1	1	249.0	252.0	0	15000	Common Yellowthroat	comyel	0.0697	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	249.0
45	Spectrogram 1	1	252.0	255.0	0	15000	Common Yellowthroat	comyel	0.1983	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	252.0
46	Spectrogram 1	1	288.0	291.0	0	15000	Common Yellowthroat	comyel	0.1322	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	288.0
47	Spectrogram 1	1	291.0	294.0	0	15000	Common Yellowthroat	comyel	0.0665	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	291.0
48	Spectrogram 1	1	294.0	297.0	0	15000	Common Yellowthroat	comyel	0.0653	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	294.0
49	Spectrogram 1	1	303.0	306.0	0	15000	Common Yellowthroat	comyel	0.1167	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	303.0
50	Spectrogram 1	1	312.0	315.0	0	15000	Common Yellowthroat	comyel	0.0633	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	312.0
51	Spectrogram 1	1	318.0	321.0	0	15000	Common Yellowthroat	comyel	0.0587	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	318.0
52	Spectrogram 1	1	324.0	327.0	0	15000	Common Yellowthroat	comyel	0.1177	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	324.0
53	Spectrogram 1	1	345.0	348.0	0	15000	Common Yellowthroat	comyel	0.1477	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	345.0
54	Spectrogram 1	1	351.0	354.0	0	15000	Common Yellowthroat	comyel	0.0619	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	351.0
55	Spectrogram 1	1	354.0	357.0	0	15000	Eastern Meadowlark	easmea	0.0818	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	354.0
56	Spectrogram 1	1	369.0	372.0	0	15000	Common Yellowthroat	comyel	0.1237	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	369.0
57	Spectrogram 1	1	375.0	378.0	0	15000	Common Yellowthroat	comyel	0.0628	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	375.0
58	Spectrogram 1	1	402.0	405.0	0	15000	Common Yellowthroat	comyel	0.0804	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	402.0
59	Spectrogram 1	1	405.0	408.0	0	15000	Common Yellowthroat	comyel	0.0552	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	405.0
60	Spectrogram 1	1	417.0	420.0	0	15000	Eastern Meadowlark	easmea	0.2471	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	417.0
61	Spectrogram 1	1	441.0	444.0	0	15000	Common Yellowthroat	comyel	0.0581	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	441.0
62	Spectrogram 1	1	456.0	459.0	0	15000	Common Yellowthroat	comyel	0.0599	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	456.0
63	Spectrogram 1	1	471.0	474.0	0	15000	Common Yellowthroat	comyel	0.0506	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	471.0
64	Spectrogram 1	1	510.0	513.0	0	15000	Field Sparrow	fiespa	0.0522	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	510.0
65	Spectrogram 1	1	513.0	516.0	0	15000	Field Sparrow	fiespa	0.0827	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	513.0
66	Spectrogram 1	1	513.0	516.0	0	15000	Common Yellowthroat	comyel	0.0595	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	513.0
67	Spectrogram 1	1	522.0	525.0	0	15000	Common Yellowthroat	comyel	0.1724	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	522.0
68	Spectrogram 1	1	528.0	531.0	0	15000	Common Yellowthroat	comyel	0.0885	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	528.0
69	Spectrogram 1	1	534.0	537.0	0	15000	Common Yellowthroat	comyel	0.1528	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	534.0
70	Spectrogram 1	1	540.0	543.0	0	15000	Common Yellowthroat	comyel	0.1881	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250628_204102.wav	540.0
