Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Spizella pusilla,Field Sparrow,0.1122,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
15.0,18.0,Spizella pusilla,Field Sparrow,0.0815,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
15.0,18.0,Sturnella magna,Eastern Meadowlark,0.0564,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
18.0,21.0,Spizella pusilla,Field Sparrow,0.0753,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.0858,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
27.0,30.0,Spizella pusilla,Field Sparrow,0.1980,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
30.0,33.0,Spizella pusilla,Field Sparrow,0.4387,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
36.0,39.0,Spizella pusilla,Field Sparrow,0.0818,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
42.0,45.0,Spizella pusilla,Field Sparrow,0.3875,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
45.0,48.0,Spizella pusilla,Field Sparrow,0.0766,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
48.0,51.0,Spizella pusilla,Field Sparrow,0.0980,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
57.0,60.0,Spizella pusilla,Field Sparrow,0.0689,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
60.0,63.0,Spizella pusilla,Field Sparrow,0.0838,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
69.0,72.0,Spizella pusilla,Field Sparrow,0.1136,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
75.0,78.0,Spizella pusilla,Field Sparrow,0.3995,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
78.0,81.0,Spizella pusilla,Field Sparrow,0.3986,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
96.0,99.0,Spizella pusilla,Field Sparrow,0.0548,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
111.0,114.0,Spizella pusilla,Field Sparrow,0.4786,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
123.0,126.0,Geothlypis trichas,Common Yellowthroat,0.1246,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
129.0,132.0,Spizella pusilla,Field Sparrow,0.4393,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
141.0,144.0,Spizella pusilla,Field Sparrow,0.1258,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
144.0,147.0,Spizella pusilla,Field Sparrow,0.3771,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
171.0,174.0,Geothlypis trichas,Common Yellowthroat,0.3119,D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250615_203902.wav
