Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Field Sparrow	fiespa	0.1081	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	0.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Field Sparrow	fiespa	0.1241	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	6.0
3	Spectrogram 1	1	15.0	18.0	0	15000	Field Sparrow	fiespa	0.3168	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	15.0
4	Spectrogram 1	1	18.0	21.0	0	15000	Field Sparrow	fiespa	0.0808	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	18.0
5	Spectrogram 1	1	21.0	24.0	0	15000	Field Sparrow	fiespa	0.0642	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	21.0
6	Spectrogram 1	1	30.0	33.0	0	15000	Field Sparrow	fiespa	0.1419	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	30.0
7	Spectrogram 1	1	36.0	39.0	0	15000	Field Sparrow	fiespa	0.0597	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	36.0
8	Spectrogram 1	1	39.0	42.0	0	15000	Field Sparrow	fiespa	0.0780	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	39.0
9	Spectrogram 1	1	51.0	54.0	0	15000	Field Sparrow	fiespa	0.3517	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	51.0
10	Spectrogram 1	1	57.0	60.0	0	15000	Field Sparrow	fiespa	0.0651	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	57.0
11	Spectrogram 1	1	63.0	66.0	0	15000	Field Sparrow	fiespa	0.3600	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	63.0
12	Spectrogram 1	1	66.0	69.0	0	15000	Field Sparrow	fiespa	0.0983	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	66.0
13	Spectrogram 1	1	69.0	72.0	0	15000	Field Sparrow	fiespa	0.1072	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	69.0
14	Spectrogram 1	1	75.0	78.0	0	15000	Field Sparrow	fiespa	0.0541	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	75.0
15	Spectrogram 1	1	78.0	81.0	0	15000	Field Sparrow	fiespa	0.1504	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	78.0
16	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.0834	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	84.0
17	Spectrogram 1	1	87.0	90.0	0	15000	Field Sparrow	fiespa	0.2148	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	87.0
18	Spectrogram 1	1	90.0	93.0	0	15000	Field Sparrow	fiespa	0.0821	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	90.0
19	Spectrogram 1	1	93.0	96.0	0	15000	Eastern Meadowlark	easmea	0.1124	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	93.0
20	Spectrogram 1	1	105.0	108.0	0	15000	Field Sparrow	fiespa	0.0554	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	105.0
21	Spectrogram 1	1	108.0	111.0	0	15000	Field Sparrow	fiespa	0.1052	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	108.0
22	Spectrogram 1	1	117.0	120.0	0	15000	Field Sparrow	fiespa	0.1365	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	117.0
23	Spectrogram 1	1	120.0	123.0	0	15000	Field Sparrow	fiespa	0.0872	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	120.0
24	Spectrogram 1	1	123.0	126.0	0	15000	Field Sparrow	fiespa	0.2884	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	123.0
25	Spectrogram 1	1	126.0	129.0	0	15000	Field Sparrow	fiespa	0.2907	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	126.0
26	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.2525	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	129.0
27	Spectrogram 1	1	132.0	135.0	0	15000	Field Sparrow	fiespa	0.1950	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	132.0
28	Spectrogram 1	1	135.0	138.0	0	15000	Field Sparrow	fiespa	0.1965	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	135.0
29	Spectrogram 1	1	138.0	141.0	0	15000	Field Sparrow	fiespa	0.0908	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	138.0
30	Spectrogram 1	1	159.0	162.0	0	15000	Field Sparrow	fiespa	0.2930	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	159.0
31	Spectrogram 1	1	162.0	165.0	0	15000	Field Sparrow	fiespa	0.1012	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	162.0
32	Spectrogram 1	1	165.0	168.0	0	15000	Field Sparrow	fiespa	0.1422	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	165.0
33	Spectrogram 1	1	168.0	171.0	0	15000	Field Sparrow	fiespa	0.1997	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	168.0
34	Spectrogram 1	1	171.0	174.0	0	15000	Field Sparrow	fiespa	0.3001	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	171.0
35	Spectrogram 1	1	174.0	177.0	0	15000	Field Sparrow	fiespa	0.2267	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	174.0
36	Spectrogram 1	1	180.0	183.0	0	15000	Field Sparrow	fiespa	0.0669	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	180.0
37	Spectrogram 1	1	183.0	186.0	0	15000	Field Sparrow	fiespa	0.1659	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	183.0
38	Spectrogram 1	1	189.0	192.0	0	15000	Field Sparrow	fiespa	0.0753	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	189.0
39	Spectrogram 1	1	198.0	201.0	0	15000	Field Sparrow	fiespa	0.1048	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	198.0
40	Spectrogram 1	1	201.0	204.0	0	15000	Field Sparrow	fiespa	0.1212	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	201.0
41	Spectrogram 1	1	222.0	225.0	0	15000	Field Sparrow	fiespa	0.1066	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	222.0
42	Spectrogram 1	1	225.0	228.0	0	15000	Field Sparrow	fiespa	0.0792	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	225.0
43	Spectrogram 1	1	228.0	231.0	0	15000	Eastern Meadowlark	easmea	0.2200	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	228.0
44	Spectrogram 1	1	231.0	234.0	0	15000	Field Sparrow	fiespa	0.0623	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	231.0
45	Spectrogram 1	1	234.0	237.0	0	15000	Field Sparrow	fiespa	0.2075	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	234.0
46	Spectrogram 1	1	237.0	240.0	0	15000	Field Sparrow	fiespa	0.0583	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	237.0
47	Spectrogram 1	1	252.0	255.0	0	15000	Field Sparrow	fiespa	0.0719	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	252.0
48	Spectrogram 1	1	255.0	258.0	0	15000	Eastern Meadowlark	easmea	0.0643	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	255.0
49	Spectrogram 1	1	285.0	288.0	0	15000	Field Sparrow	fiespa	0.0542	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	285.0
50	Spectrogram 1	1	288.0	291.0	0	15000	Field Sparrow	fiespa	0.0917	D:\AcousticMonitoringData\ELDON10_Data\Week17\ELDON10_20250501_061502.wav	288.0
