Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Sturnella magna,Eastern Meadowlark,0.1728,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
12.0,15.0,Sturnella magna,Eastern Meadowlark,0.6790,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
15.0,18.0,Sturnella magna,Eastern Meadowlark,0.5793,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
18.0,21.0,Geothlypis trichas,Common Yellowthroat,0.0712,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
21.0,24.0,Sturnella magna,Eastern Meadowlark,0.8216,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
27.0,30.0,Sturnella magna,Eastern Meadowlark,0.6697,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
30.0,33.0,Sturnella magna,Eastern Meadowlark,0.0508,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
36.0,39.0,Sturnella magna,Eastern Meadowlark,0.4637,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
42.0,45.0,Sturnella magna,Eastern Meadowlark,0.6497,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
51.0,54.0,Sturnella magna,Eastern Meadowlark,0.8158,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
60.0,63.0,Sturnella magna,Eastern Meadowlark,0.5982,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
66.0,69.0,Sturnella magna,Eastern Meadowlark,0.5296,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
75.0,78.0,Sturnella magna,Eastern Meadowlark,0.7141,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
84.0,87.0,Sturnella magna,Eastern Meadowlark,0.9178,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
90.0,93.0,Sturnella magna,Eastern Meadowlark,0.2497,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
93.0,96.0,Sturnella magna,Eastern Meadowlark,0.8744,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
111.0,114.0,Sturnella magna,Eastern Meadowlark,0.6521,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
117.0,120.0,Sturnella magna,Eastern Meadowlark,0.4904,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
120.0,123.0,Sturnella magna,Eastern Meadowlark,0.2445,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
132.0,135.0,Sturnella magna,Eastern Meadowlark,0.6523,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
135.0,138.0,Sturnella magna,Eastern Meadowlark,0.7992,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
138.0,141.0,Sturnella magna,Eastern Meadowlark,0.5487,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
141.0,144.0,Sturnella magna,Eastern Meadowlark,0.2327,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
141.0,144.0,Spizella pusilla,Field Sparrow,0.0624,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
144.0,147.0,Sturnella magna,Eastern Meadowlark,0.2693,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
147.0,150.0,Sturnella magna,Eastern Meadowlark,0.7562,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
153.0,156.0,Sturnella magna,Eastern Meadowlark,0.5566,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
162.0,165.0,Sturnella magna,Eastern Meadowlark,0.5904,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
171.0,174.0,Sturnella magna,Eastern Meadowlark,0.8492,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
174.0,177.0,Geothlypis trichas,Common Yellowthroat,0.0807,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
177.0,180.0,Sturnella magna,Eastern Meadowlark,0.3772,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
180.0,183.0,Sturnella magna,Eastern Meadowlark,0.0905,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
183.0,186.0,Sturnella magna,Eastern Meadowlark,0.9633,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
186.0,189.0,Sturnella magna,Eastern Meadowlark,0.0994,D:\AcousticMonitoringData\ELDON2_Data\Week23\ELDON2_20250620_204002.wav
