Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	72.0	75.0	0	15000	Horned Lark	horlar	0.0532	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	72.0
2	Spectrogram 1	1	771.0	774.0	0	15000	Horned Lark	horlar	0.0526	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	771.0
3	Spectrogram 1	1	801.0	804.0	0	15000	Horned Lark	horlar	0.0509	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	801.0
4	Spectrogram 1	1	1137.0	1140.0	0	15000	Horned Lark	horlar	0.0512	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	1137.0
5	Spectrogram 1	1	2064.0	2067.0	0	15000	Common Yellowthroat	comyel	0.0531	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2064.0
6	Spectrogram 1	1	2106.0	2109.0	0	15000	Field Sparrow	fiespa	0.1870	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2106.0
7	Spectrogram 1	1	2112.0	2115.0	0	15000	Field Sparrow	fiespa	0.0918	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2112.0
8	Spectrogram 1	1	2115.0	2118.0	0	15000	Field Sparrow	fiespa	0.0666	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2115.0
9	Spectrogram 1	1	2124.0	2127.0	0	15000	Field Sparrow	fiespa	0.1728	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2124.0
10	Spectrogram 1	1	2133.0	2136.0	0	15000	Field Sparrow	fiespa	0.0511	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2133.0
11	Spectrogram 1	1	2139.0	2142.0	0	15000	Field Sparrow	fiespa	0.0707	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2139.0
12	Spectrogram 1	1	2145.0	2148.0	0	15000	Field Sparrow	fiespa	0.0683	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2145.0
13	Spectrogram 1	1	2148.0	2151.0	0	15000	Eastern Meadowlark	easmea	0.0572	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2148.0
14	Spectrogram 1	1	2169.0	2172.0	0	15000	Field Sparrow	fiespa	0.0622	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2169.0
15	Spectrogram 1	1	2205.0	2208.0	0	15000	Field Sparrow	fiespa	0.0572	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2205.0
16	Spectrogram 1	1	2208.0	2211.0	0	15000	Field Sparrow	fiespa	0.1020	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2208.0
17	Spectrogram 1	1	2223.0	2226.0	0	15000	Field Sparrow	fiespa	0.0669	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2223.0
18	Spectrogram 1	1	2226.0	2229.0	0	15000	Field Sparrow	fiespa	0.0956	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2226.0
19	Spectrogram 1	1	2253.0	2256.0	0	15000	Field Sparrow	fiespa	0.0533	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2253.0
20	Spectrogram 1	1	2352.0	2355.0	0	15000	Field Sparrow	fiespa	0.0761	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2352.0
21	Spectrogram 1	1	2364.0	2367.0	0	15000	Field Sparrow	fiespa	0.0647	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2364.0
22	Spectrogram 1	1	2370.0	2373.0	0	15000	Field Sparrow	fiespa	0.0854	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2370.0
23	Spectrogram 1	1	2382.0	2385.0	0	15000	Field Sparrow	fiespa	0.0721	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2382.0
24	Spectrogram 1	1	2421.0	2424.0	0	15000	Field Sparrow	fiespa	0.0839	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2421.0
25	Spectrogram 1	1	2499.0	2502.0	0	15000	Field Sparrow	fiespa	0.0955	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2499.0
26	Spectrogram 1	1	2535.0	2538.0	0	15000	Field Sparrow	fiespa	0.1837	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2535.0
27	Spectrogram 1	1	2556.0	2559.0	0	15000	Field Sparrow	fiespa	0.0515	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2556.0
28	Spectrogram 1	1	2595.0	2598.0	0	15000	Field Sparrow	fiespa	0.1157	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2595.0
29	Spectrogram 1	1	2616.0	2619.0	0	15000	Field Sparrow	fiespa	0.0863	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2616.0
30	Spectrogram 1	1	2634.0	2637.0	0	15000	Field Sparrow	fiespa	0.0519	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2634.0
31	Spectrogram 1	1	2637.0	2640.0	0	15000	Field Sparrow	fiespa	0.1356	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2637.0
32	Spectrogram 1	1	2754.0	2757.0	0	15000	Field Sparrow	fiespa	0.0829	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2754.0
33	Spectrogram 1	1	2892.0	2895.0	0	15000	Common Yellowthroat	comyel	0.0655	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2892.0
34	Spectrogram 1	1	2931.0	2934.0	0	15000	Common Yellowthroat	comyel	0.0771	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2931.0
35	Spectrogram 1	1	2973.0	2976.0	0	15000	Common Yellowthroat	comyel	0.0515	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2973.0
36	Spectrogram 1	1	2976.0	2979.0	0	15000	Common Yellowthroat	comyel	0.0862	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2976.0
37	Spectrogram 1	1	2982.0	2985.0	0	15000	Common Yellowthroat	comyel	0.0648	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2982.0
38	Spectrogram 1	1	2985.0	2988.0	0	15000	Common Yellowthroat	comyel	0.0590	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	2985.0
39	Spectrogram 1	1	3003.0	3006.0	0	15000	Common Yellowthroat	comyel	0.0595	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3003.0
40	Spectrogram 1	1	3006.0	3009.0	0	15000	Field Sparrow	fiespa	0.0660	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3006.0
41	Spectrogram 1	1	3006.0	3009.0	0	15000	Blue Grosbeak	blugrb1	0.0569	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3006.0
42	Spectrogram 1	1	3009.0	3012.0	0	15000	Common Yellowthroat	comyel	0.1188	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3009.0
43	Spectrogram 1	1	3021.0	3024.0	0	15000	Blue Grosbeak	blugrb1	0.2390	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3021.0
44	Spectrogram 1	1	3027.0	3030.0	0	15000	Common Yellowthroat	comyel	0.0642	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3027.0
45	Spectrogram 1	1	3036.0	3039.0	0	15000	Common Yellowthroat	comyel	0.0766	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3036.0
46	Spectrogram 1	1	3039.0	3042.0	0	15000	Blue Grosbeak	blugrb1	0.1660	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3039.0
47	Spectrogram 1	1	3039.0	3042.0	0	15000	Common Yellowthroat	comyel	0.0556	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3039.0
48	Spectrogram 1	1	3048.0	3051.0	0	15000	Common Yellowthroat	comyel	0.0529	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3048.0
49	Spectrogram 1	1	3054.0	3057.0	0	15000	Blue Grosbeak	blugrb1	0.5107	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3054.0
50	Spectrogram 1	1	3063.0	3066.0	0	15000	Blue Grosbeak	blugrb1	0.1192	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3063.0
51	Spectrogram 1	1	3072.0	3075.0	0	15000	Blue Grosbeak	blugrb1	0.1521	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3072.0
52	Spectrogram 1	1	3075.0	3078.0	0	15000	Blue Grosbeak	blugrb1	0.1386	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3075.0
53	Spectrogram 1	1	3081.0	3084.0	0	15000	Blue Grosbeak	blugrb1	0.1096	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3081.0
54	Spectrogram 1	1	3090.0	3093.0	0	15000	Blue Grosbeak	blugrb1	0.0535	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3090.0
55	Spectrogram 1	1	3132.0	3135.0	0	15000	Blue Grosbeak	blugrb1	0.3220	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3132.0
56	Spectrogram 1	1	3141.0	3144.0	0	15000	Blue Grosbeak	blugrb1	0.0703	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3141.0
57	Spectrogram 1	1	3147.0	3150.0	0	15000	Field Sparrow	fiespa	0.0560	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3147.0
58	Spectrogram 1	1	3156.0	3159.0	0	15000	Blue Grosbeak	blugrb1	0.0678	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3156.0
59	Spectrogram 1	1	3165.0	3168.0	0	15000	Blue Grosbeak	blugrb1	0.0738	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3165.0
60	Spectrogram 1	1	3201.0	3204.0	0	15000	Blue Grosbeak	blugrb1	0.1939	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3201.0
61	Spectrogram 1	1	3201.0	3204.0	0	15000	Common Yellowthroat	comyel	0.0831	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3201.0
62	Spectrogram 1	1	3207.0	3210.0	0	15000	Blue Grosbeak	blugrb1	0.1986	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3207.0
63	Spectrogram 1	1	3207.0	3210.0	0	15000	Common Yellowthroat	comyel	0.0545	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3207.0
64	Spectrogram 1	1	3225.0	3228.0	0	15000	Blue Grosbeak	blugrb1	0.2703	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3225.0
65	Spectrogram 1	1	3240.0	3243.0	0	15000	Blue Grosbeak	blugrb1	0.2270	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3240.0
66	Spectrogram 1	1	3258.0	3261.0	0	15000	Blue Grosbeak	blugrb1	0.0700	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3258.0
67	Spectrogram 1	1	3264.0	3267.0	0	15000	Blue Grosbeak	blugrb1	0.0650	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3264.0
68	Spectrogram 1	1	3267.0	3270.0	0	15000	Blue Grosbeak	blugrb1	0.1062	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3267.0
69	Spectrogram 1	1	3282.0	3285.0	0	15000	Blue Grosbeak	blugrb1	0.2172	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3282.0
70	Spectrogram 1	1	3300.0	3303.0	0	15000	Blue Grosbeak	blugrb1	0.2421	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250616_044800.wav	3300.0
