Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Eastern Meadowlark	easmea	0.1619	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	0.0
2	Spectrogram 1	1	3.0	6.0	0	15000	Common Yellowthroat	comyel	0.3487	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	3.0
3	Spectrogram 1	1	3.0	6.0	0	15000	Field Sparrow	fiespa	0.0560	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	3.0
4	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.1030	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	6.0
5	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.1171	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.0683	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	15.0
7	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.1637	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	18.0
8	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.1126	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	24.0
9	Spectrogram 1	1	27.0	30.0	0	15000	Field Sparrow	fiespa	0.0501	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	27.0
10	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.0764	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	30.0
11	Spectrogram 1	1	42.0	45.0	0	15000	Eastern Meadowlark	easmea	0.4103	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	42.0
12	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.0576	D:\AcousticMonitoringData\ELDON1_Data\Week24\ELDON1_20250628_204102.wav	42.0
