Start (s),End (s),Scientific name,Common name,Confidence,File,Date
138,141,Sturnella magna,Eastern Meadowlark,0.1998,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
138,141,Bartramia longicauda,Upland Sandpiper,0.0286,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
261,264,Sturnella magna,Eastern Meadowlark,0.4301,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
261,264,Bartramia longicauda,Upland Sandpiper,0.0196,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
261,264,Eremophila alpestris,Horned Lark,0.0143,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
303,306,Sturnella magna,Eastern Meadowlark,0.079,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
366,369,Sturnella magna,Eastern Meadowlark,0.0123,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
399,402,Sturnella magna,Eastern Meadowlark,0.0668,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
402,405,Sturnella magna,Eastern Meadowlark,0.508,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
402,405,Bartramia longicauda,Upland Sandpiper,0.0122,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
426,429,Sturnella magna,Eastern Meadowlark,0.0127,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
468,471,Sturnella magna,Eastern Meadowlark,0.101,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
468,471,Bartramia longicauda,Upland Sandpiper,0.0148,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
468,471,Eremophila alpestris,Horned Lark,0.0142,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
1350,1353,Sturnella magna,Eastern Meadowlark,0.2521,D:/AcousticMonitoringData/ELDON2_Data/Week16\ELDON2_20250426_190000.wav,20250426
