Start (s),End (s),Scientific name,Common name,Confidence,File
294.0,297.0,Eremophila alpestris,Horned Lark,0.1411,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
555.0,558.0,Geothlypis trichas,Common Yellowthroat,0.3324,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
699.0,702.0,Geothlypis trichas,Common Yellowthroat,0.1585,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
750.0,753.0,Geothlypis trichas,Common Yellowthroat,0.1091,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
762.0,765.0,Geothlypis trichas,Common Yellowthroat,0.3177,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
780.0,783.0,Geothlypis trichas,Common Yellowthroat,0.0549,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
804.0,807.0,Geothlypis trichas,Common Yellowthroat,0.1466,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
813.0,816.0,Geothlypis trichas,Common Yellowthroat,0.1400,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
858.0,861.0,Geothlypis trichas,Common Yellowthroat,0.0507,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
879.0,882.0,Spizella pusilla,Field Sparrow,0.0849,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
882.0,885.0,Geothlypis trichas,Common Yellowthroat,0.1435,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
891.0,894.0,Geothlypis trichas,Common Yellowthroat,0.1194,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
930.0,933.0,Geothlypis trichas,Common Yellowthroat,0.1175,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
945.0,948.0,Geothlypis trichas,Common Yellowthroat,0.1351,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
954.0,957.0,Geothlypis trichas,Common Yellowthroat,0.0803,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
957.0,960.0,Geothlypis trichas,Common Yellowthroat,0.2123,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
966.0,969.0,Geothlypis trichas,Common Yellowthroat,0.0629,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1143.0,1146.0,Spizella pusilla,Field Sparrow,0.1202,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1185.0,1188.0,Geothlypis trichas,Common Yellowthroat,0.0941,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1212.0,1215.0,Sturnella magna,Eastern Meadowlark,0.0585,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1311.0,1314.0,Geothlypis trichas,Common Yellowthroat,0.0816,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1320.0,1323.0,Geothlypis trichas,Common Yellowthroat,0.0593,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1377.0,1380.0,Geothlypis trichas,Common Yellowthroat,0.0796,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1392.0,1395.0,Geothlypis trichas,Common Yellowthroat,0.0896,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1404.0,1407.0,Geothlypis trichas,Common Yellowthroat,0.1098,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1416.0,1419.0,Sturnella magna,Eastern Meadowlark,0.0522,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1575.0,1578.0,Sturnella magna,Eastern Meadowlark,0.3353,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1638.0,1641.0,Spizella pusilla,Field Sparrow,0.0524,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1647.0,1650.0,Sturnella magna,Eastern Meadowlark,0.0615,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1647.0,1650.0,Spizella pusilla,Field Sparrow,0.0541,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
1761.0,1764.0,Sturnella magna,Eastern Meadowlark,0.0555,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2160.0,2163.0,Sturnella magna,Eastern Meadowlark,0.0606,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2391.0,2394.0,Spizella pusilla,Field Sparrow,0.0561,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2439.0,2442.0,Spizella pusilla,Field Sparrow,0.0552,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2454.0,2457.0,Spizella pusilla,Field Sparrow,0.0503,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2457.0,2460.0,Spizella pusilla,Field Sparrow,0.0839,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2664.0,2667.0,Spizella pusilla,Field Sparrow,0.0878,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2676.0,2679.0,Geothlypis trichas,Common Yellowthroat,0.0676,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
2748.0,2751.0,Geothlypis trichas,Common Yellowthroat,0.0508,D:\AcousticMonitoringData\ELDON4_Data\Week20\ELDON4_20250524_045400.wav
