Start (s),End (s),Scientific name,Common name,Confidence,File,Date
0,3,Sturnella magna,Eastern Meadowlark,0.9274,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
3,6,Sturnella magna,Eastern Meadowlark,0.0546,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
6,9,Sturnella magna,Eastern Meadowlark,0.1642,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
45,48,Sturnella magna,Eastern Meadowlark,0.7711,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
54,57,Sturnella magna,Eastern Meadowlark,0.0693,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
57,60,Sturnella magna,Eastern Meadowlark,0.829,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
72,75,Sturnella magna,Eastern Meadowlark,0.963,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
87,90,Sturnella magna,Eastern Meadowlark,0.7935,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
90,93,Geothlypis trichas,Common Yellowthroat,0.1603,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
102,105,Geothlypis trichas,Common Yellowthroat,0.1595,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
138,141,Sturnella magna,Eastern Meadowlark,0.1235,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
141,144,Geothlypis trichas,Common Yellowthroat,0.2319,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
144,147,Geothlypis trichas,Common Yellowthroat,0.0667,E:\AcousticMonitoringData\ELDON2_Data\Week26\ELDON2_20250713_203702.wav,20250713
