Start (s),End (s),Scientific name,Common name,Confidence,File
117.0,120.0,Geothlypis trichas,Common Yellowthroat,0.3687,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
345.0,348.0,Spizella pusilla,Field Sparrow,0.8615,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
900.0,903.0,Geothlypis trichas,Common Yellowthroat,0.3082,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1011.0,1014.0,Spizella pusilla,Field Sparrow,0.4830,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1023.0,1026.0,Spizella pusilla,Field Sparrow,0.8832,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1212.0,1215.0,Geothlypis trichas,Common Yellowthroat,0.2664,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1239.0,1242.0,Geothlypis trichas,Common Yellowthroat,0.2576,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1254.0,1257.0,Geothlypis trichas,Common Yellowthroat,0.4538,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1269.0,1272.0,Geothlypis trichas,Common Yellowthroat,0.3543,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1272.0,1275.0,Geothlypis trichas,Common Yellowthroat,0.4816,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1287.0,1290.0,Geothlypis trichas,Common Yellowthroat,0.5211,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1452.0,1455.0,Geothlypis trichas,Common Yellowthroat,0.2978,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1482.0,1485.0,Geothlypis trichas,Common Yellowthroat,0.7661,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1503.0,1506.0,Geothlypis trichas,Common Yellowthroat,0.5827,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1506.0,1509.0,Geothlypis trichas,Common Yellowthroat,0.4508,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1530.0,1533.0,Geothlypis trichas,Common Yellowthroat,0.2538,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1545.0,1548.0,Geothlypis trichas,Common Yellowthroat,0.8380,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1554.0,1557.0,Geothlypis trichas,Common Yellowthroat,0.4361,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1557.0,1560.0,Geothlypis trichas,Common Yellowthroat,0.2505,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1560.0,1563.0,Geothlypis trichas,Common Yellowthroat,0.4227,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1572.0,1575.0,Geothlypis trichas,Common Yellowthroat,0.3828,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1593.0,1596.0,Geothlypis trichas,Common Yellowthroat,0.3216,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1617.0,1620.0,Geothlypis trichas,Common Yellowthroat,0.3510,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1719.0,1722.0,Spizella pusilla,Field Sparrow,0.6418,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1875.0,1878.0,Geothlypis trichas,Common Yellowthroat,0.4187,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1914.0,1917.0,Geothlypis trichas,Common Yellowthroat,0.3463,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1944.0,1947.0,Geothlypis trichas,Common Yellowthroat,0.3013,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1977.0,1980.0,Geothlypis trichas,Common Yellowthroat,0.5366,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
1992.0,1995.0,Geothlypis trichas,Common Yellowthroat,0.5006,D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250524_192500.wav
