Start (s),End (s),Scientific name,Common name,Confidence,File
150.0,153.0,Bartramia longicauda,Upland Sandpiper,0.0962,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
198.0,201.0,Bartramia longicauda,Upland Sandpiper,0.0603,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
234.0,237.0,Bartramia longicauda,Upland Sandpiper,0.4108,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
375.0,378.0,Eremophila alpestris,Horned Lark,0.0631,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
702.0,705.0,Geothlypis trichas,Common Yellowthroat,0.0643,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
741.0,744.0,Geothlypis trichas,Common Yellowthroat,0.0607,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
750.0,753.0,Melospiza melodia,Song Sparrow,0.1079,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
786.0,789.0,Bartramia longicauda,Upland Sandpiper,0.0603,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
1020.0,1023.0,Melospiza melodia,Song Sparrow,0.0582,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
1110.0,1113.0,Geothlypis trichas,Common Yellowthroat,0.0586,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
1296.0,1299.0,Geothlypis trichas,Common Yellowthroat,0.1721,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
1701.0,1704.0,Geothlypis trichas,Common Yellowthroat,0.0529,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
1890.0,1893.0,Geothlypis trichas,Common Yellowthroat,0.0870,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
2172.0,2175.0,Geothlypis trichas,Common Yellowthroat,0.0851,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
2274.0,2277.0,Geothlypis trichas,Common Yellowthroat,0.1275,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
2850.0,2853.0,Geothlypis trichas,Common Yellowthroat,0.0644,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
2874.0,2877.0,Geothlypis trichas,Common Yellowthroat,0.1002,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
2880.0,2883.0,Geothlypis trichas,Common Yellowthroat,0.1912,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
3051.0,3054.0,Melospiza melodia,Song Sparrow,0.0526,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
3144.0,3147.0,Geothlypis trichas,Common Yellowthroat,0.0891,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
3147.0,3150.0,Melospiza melodia,Song Sparrow,0.1187,D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250514_191700.wav
