Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Passerina caerulea,Blue Grosbeak,0.0516,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
12.0,15.0,Spizella pusilla,Field Sparrow,0.4581,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
15.0,18.0,Spizella pusilla,Field Sparrow,0.2613,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
63.0,66.0,Spizella pusilla,Field Sparrow,0.0595,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
78.0,81.0,Spizella pusilla,Field Sparrow,0.3813,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
93.0,96.0,Spizella pusilla,Field Sparrow,0.1159,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
96.0,99.0,Spizella pusilla,Field Sparrow,0.0524,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
114.0,117.0,Spizella pusilla,Field Sparrow,0.4774,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
117.0,120.0,Spizella pusilla,Field Sparrow,0.6784,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
129.0,132.0,Spizella pusilla,Field Sparrow,0.3006,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
132.0,135.0,Spizella pusilla,Field Sparrow,0.2577,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
147.0,150.0,Spizella pusilla,Field Sparrow,0.2768,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
165.0,168.0,Spizella pusilla,Field Sparrow,0.6729,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
168.0,171.0,Spizella pusilla,Field Sparrow,0.4697,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
186.0,189.0,Geothlypis trichas,Common Yellowthroat,0.0525,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
192.0,195.0,Spizella pusilla,Field Sparrow,0.0782,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
207.0,210.0,Spizella pusilla,Field Sparrow,0.6407,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
219.0,222.0,Spizella pusilla,Field Sparrow,0.1223,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
222.0,225.0,Spizella pusilla,Field Sparrow,0.1413,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
225.0,228.0,Spizella pusilla,Field Sparrow,0.1128,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
228.0,231.0,Spizella pusilla,Field Sparrow,0.6665,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
237.0,240.0,Spizella pusilla,Field Sparrow,0.4624,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
240.0,243.0,Spizella pusilla,Field Sparrow,0.3877,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
246.0,249.0,Spizella pusilla,Field Sparrow,0.2536,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
249.0,252.0,Spizella pusilla,Field Sparrow,0.4065,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
255.0,258.0,Spizella pusilla,Field Sparrow,0.4979,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
261.0,264.0,Spizella pusilla,Field Sparrow,0.1266,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
264.0,267.0,Spizella pusilla,Field Sparrow,0.5389,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
279.0,282.0,Passerina caerulea,Blue Grosbeak,0.0576,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
285.0,288.0,Spizella pusilla,Field Sparrow,0.2802,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
288.0,291.0,Spizella pusilla,Field Sparrow,0.1919,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
315.0,318.0,Spizella pusilla,Field Sparrow,0.6583,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
318.0,321.0,Spizella pusilla,Field Sparrow,0.2517,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
324.0,327.0,Spizella pusilla,Field Sparrow,0.0983,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
336.0,339.0,Geothlypis trichas,Common Yellowthroat,0.0792,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
345.0,348.0,Spizella pusilla,Field Sparrow,0.0538,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
357.0,360.0,Geothlypis trichas,Common Yellowthroat,0.0625,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
357.0,360.0,Spizella pusilla,Field Sparrow,0.0573,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
360.0,363.0,Geothlypis trichas,Common Yellowthroat,0.0740,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
363.0,366.0,Spizella pusilla,Field Sparrow,0.1737,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
372.0,375.0,Geothlypis trichas,Common Yellowthroat,0.1000,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
375.0,378.0,Spizella pusilla,Field Sparrow,0.0541,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
378.0,381.0,Spizella pusilla,Field Sparrow,0.0703,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
387.0,390.0,Spizella pusilla,Field Sparrow,0.4106,D:\AcousticMonitoringData\ELDON8_Data\Week17\ELDON8_20250506_190900.wav
