Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.0897	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	84.0
2	Spectrogram 1	1	108.0	111.0	0	15000	Field Sparrow	fiespa	0.0535	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	108.0
3	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.0600	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	129.0
4	Spectrogram 1	1	183.0	186.0	0	15000	Field Sparrow	fiespa	0.0576	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	183.0
5	Spectrogram 1	1	198.0	201.0	0	15000	Field Sparrow	fiespa	0.0537	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	198.0
6	Spectrogram 1	1	282.0	285.0	0	15000	Field Sparrow	fiespa	0.0512	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	282.0
7	Spectrogram 1	1	315.0	318.0	0	15000	Field Sparrow	fiespa	0.0683	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	315.0
8	Spectrogram 1	1	378.0	381.0	0	15000	Field Sparrow	fiespa	0.1209	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	378.0
9	Spectrogram 1	1	402.0	405.0	0	15000	Field Sparrow	fiespa	0.0781	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	402.0
10	Spectrogram 1	1	525.0	528.0	0	15000	Field Sparrow	fiespa	0.0579	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	525.0
11	Spectrogram 1	1	738.0	741.0	0	15000	Field Sparrow	fiespa	0.0764	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	738.0
12	Spectrogram 1	1	762.0	765.0	0	15000	Field Sparrow	fiespa	0.0796	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	762.0
13	Spectrogram 1	1	846.0	849.0	0	15000	Field Sparrow	fiespa	0.1321	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	846.0
14	Spectrogram 1	1	849.0	852.0	0	15000	Field Sparrow	fiespa	0.2836	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	849.0
15	Spectrogram 1	1	885.0	888.0	0	15000	Field Sparrow	fiespa	0.1161	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	885.0
16	Spectrogram 1	1	906.0	909.0	0	15000	Field Sparrow	fiespa	0.0870	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	906.0
17	Spectrogram 1	1	912.0	915.0	0	15000	Field Sparrow	fiespa	0.0750	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	912.0
18	Spectrogram 1	1	921.0	924.0	0	15000	Field Sparrow	fiespa	0.0604	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	921.0
19	Spectrogram 1	1	939.0	942.0	0	15000	Field Sparrow	fiespa	0.0547	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	939.0
20	Spectrogram 1	1	942.0	945.0	0	15000	Field Sparrow	fiespa	0.0983	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	942.0
21	Spectrogram 1	1	990.0	993.0	0	15000	Common Yellowthroat	comyel	0.0717	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	990.0
22	Spectrogram 1	1	1005.0	1008.0	0	15000	Common Yellowthroat	comyel	0.0568	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1005.0
23	Spectrogram 1	1	1032.0	1035.0	0	15000	Common Yellowthroat	comyel	0.0723	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1032.0
24	Spectrogram 1	1	1032.0	1035.0	0	15000	Field Sparrow	fiespa	0.0655	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1032.0
25	Spectrogram 1	1	1038.0	1041.0	0	15000	Blue Grosbeak	blugrb1	0.0815	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1038.0
26	Spectrogram 1	1	1044.0	1047.0	0	15000	Common Yellowthroat	comyel	0.0546	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1044.0
27	Spectrogram 1	1	1047.0	1050.0	0	15000	Field Sparrow	fiespa	0.1233	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1047.0
28	Spectrogram 1	1	1062.0	1065.0	0	15000	Field Sparrow	fiespa	0.0626	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1062.0
29	Spectrogram 1	1	1068.0	1071.0	0	15000	Field Sparrow	fiespa	0.0693	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1068.0
30	Spectrogram 1	1	1110.0	1113.0	0	15000	Field Sparrow	fiespa	0.1201	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1110.0
31	Spectrogram 1	1	1125.0	1128.0	0	15000	Eastern Meadowlark	easmea	0.0839	D:\AcousticMonitoringData\ELDON7_Data\Week20\ELDON7_20250524_055402.wav	1125.0
