Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	333.0	336.0	0	15000	Common Yellowthroat	comyel	0.0683	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	333.0
2	Spectrogram 1	1	342.0	345.0	0	15000	Field Sparrow	fiespa	0.1929	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	342.0
3	Spectrogram 1	1	345.0	348.0	0	15000	Field Sparrow	fiespa	0.1714	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	345.0
4	Spectrogram 1	1	501.0	504.0	0	15000	Common Yellowthroat	comyel	0.0581	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	501.0
5	Spectrogram 1	1	543.0	546.0	0	15000	Common Yellowthroat	comyel	0.0831	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	543.0
6	Spectrogram 1	1	801.0	804.0	0	15000	Common Yellowthroat	comyel	0.1204	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	801.0
7	Spectrogram 1	1	810.0	813.0	0	15000	Common Yellowthroat	comyel	0.1760	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	810.0
8	Spectrogram 1	1	828.0	831.0	0	15000	Common Yellowthroat	comyel	0.0557	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	828.0
9	Spectrogram 1	1	900.0	903.0	0	15000	Common Yellowthroat	comyel	0.0702	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	900.0
10	Spectrogram 1	1	990.0	993.0	0	15000	Common Yellowthroat	comyel	0.0513	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	990.0
11	Spectrogram 1	1	1053.0	1056.0	0	15000	Blue Grosbeak	blugrb1	0.0547	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1053.0
12	Spectrogram 1	1	1056.0	1059.0	0	15000	Common Yellowthroat	comyel	0.0540	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1056.0
13	Spectrogram 1	1	1074.0	1077.0	0	15000	Common Yellowthroat	comyel	0.0616	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1074.0
14	Spectrogram 1	1	1179.0	1182.0	0	15000	Common Yellowthroat	comyel	0.0644	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1179.0
15	Spectrogram 1	1	1200.0	1203.0	0	15000	Common Yellowthroat	comyel	0.0571	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1200.0
16	Spectrogram 1	1	1215.0	1218.0	0	15000	Common Yellowthroat	comyel	0.0582	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1215.0
17	Spectrogram 1	1	1230.0	1233.0	0	15000	Common Yellowthroat	comyel	0.0601	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1230.0
18	Spectrogram 1	1	1449.0	1452.0	0	15000	Blue Grosbeak	blugrb1	0.0947	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1449.0
19	Spectrogram 1	1	1629.0	1632.0	0	15000	Field Sparrow	fiespa	0.0527	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1629.0
20	Spectrogram 1	1	1698.0	1701.0	0	15000	Blue Grosbeak	blugrb1	0.0843	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1698.0
21	Spectrogram 1	1	1728.0	1731.0	0	15000	Field Sparrow	fiespa	0.0564	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1728.0
22	Spectrogram 1	1	1806.0	1809.0	0	15000	Field Sparrow	fiespa	0.0680	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1806.0
23	Spectrogram 1	1	1998.0	2001.0	0	15000	Common Yellowthroat	comyel	0.0661	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	1998.0
24	Spectrogram 1	1	2151.0	2154.0	0	15000	Common Yellowthroat	comyel	0.0666	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2151.0
25	Spectrogram 1	1	2169.0	2172.0	0	15000	Field Sparrow	fiespa	0.0554	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2169.0
26	Spectrogram 1	1	2187.0	2190.0	0	15000	Field Sparrow	fiespa	0.0807	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2187.0
27	Spectrogram 1	1	2193.0	2196.0	0	15000	Field Sparrow	fiespa	0.5413	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2193.0
28	Spectrogram 1	1	2199.0	2202.0	0	15000	Blue Grosbeak	blugrb1	0.0565	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2199.0
29	Spectrogram 1	1	2298.0	2301.0	0	15000	Blue Grosbeak	blugrb1	0.0564	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2298.0
30	Spectrogram 1	1	2361.0	2364.0	0	15000	Field Sparrow	fiespa	0.0505	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2361.0
31	Spectrogram 1	1	2496.0	2499.0	0	15000	Field Sparrow	fiespa	0.0527	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2496.0
32	Spectrogram 1	1	2532.0	2535.0	0	15000	Field Sparrow	fiespa	0.0626	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2532.0
33	Spectrogram 1	1	2643.0	2646.0	0	15000	Common Yellowthroat	comyel	0.0791	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2643.0
34	Spectrogram 1	1	2673.0	2676.0	0	15000	Blue Grosbeak	blugrb1	0.0542	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2673.0
35	Spectrogram 1	1	2931.0	2934.0	0	15000	Common Yellowthroat	comyel	0.0552	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2931.0
36	Spectrogram 1	1	2949.0	2952.0	0	15000	Blue Grosbeak	blugrb1	0.0514	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2949.0
37	Spectrogram 1	1	2985.0	2988.0	0	15000	Field Sparrow	fiespa	0.0629	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	2985.0
38	Spectrogram 1	1	3060.0	3063.0	0	15000	Common Yellowthroat	comyel	0.1019	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3060.0
39	Spectrogram 1	1	3096.0	3099.0	0	15000	Common Yellowthroat	comyel	0.2816	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3096.0
40	Spectrogram 1	1	3138.0	3141.0	0	15000	Field Sparrow	fiespa	0.0592	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3138.0
41	Spectrogram 1	1	3150.0	3153.0	0	15000	Common Yellowthroat	comyel	0.0604	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3150.0
42	Spectrogram 1	1	3162.0	3165.0	0	15000	Common Yellowthroat	comyel	0.0796	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3162.0
43	Spectrogram 1	1	3198.0	3201.0	0	15000	Common Yellowthroat	comyel	0.1003	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3198.0
44	Spectrogram 1	1	3258.0	3261.0	0	15000	Common Yellowthroat	comyel	0.0596	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3258.0
45	Spectrogram 1	1	3267.0	3270.0	0	15000	Common Yellowthroat	comyel	0.1030	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3267.0
46	Spectrogram 1	1	3321.0	3324.0	0	15000	Field Sparrow	fiespa	0.0593	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3321.0
47	Spectrogram 1	1	3384.0	3387.0	0	15000	Common Yellowthroat	comyel	0.0708	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3384.0
48	Spectrogram 1	1	3396.0	3399.0	0	15000	Common Yellowthroat	comyel	0.0941	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3396.0
49	Spectrogram 1	1	3429.0	3432.0	0	15000	Common Yellowthroat	comyel	0.1556	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3429.0
50	Spectrogram 1	1	3429.0	3432.0	0	15000	Field Sparrow	fiespa	0.0541	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3429.0
51	Spectrogram 1	1	3441.0	3444.0	0	15000	Field Sparrow	fiespa	0.0902	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3441.0
52	Spectrogram 1	1	3453.0	3456.0	0	15000	Field Sparrow	fiespa	0.1268	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3453.0
53	Spectrogram 1	1	3453.0	3456.0	0	15000	Common Yellowthroat	comyel	0.0735	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3453.0
54	Spectrogram 1	1	3465.0	3468.0	0	15000	Field Sparrow	fiespa	0.7052	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3465.0
55	Spectrogram 1	1	3480.0	3483.0	0	15000	Common Yellowthroat	comyel	0.2153	D:\AcousticMonitoringData\ELDON9_Data\Week19\ELDON9_20250516_050000.wav	3480.0
