Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	591.0	594.0	0	15000	Common Yellowthroat	comyel	0.0538	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	591.0
2	Spectrogram 1	1	666.0	669.0	0	15000	Common Yellowthroat	comyel	0.4111	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	666.0
3	Spectrogram 1	1	717.0	720.0	0	15000	Common Yellowthroat	comyel	0.0504	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	717.0
4	Spectrogram 1	1	735.0	738.0	0	15000	Common Yellowthroat	comyel	0.2535	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	735.0
5	Spectrogram 1	1	738.0	741.0	0	15000	Common Yellowthroat	comyel	0.2281	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	738.0
6	Spectrogram 1	1	762.0	765.0	0	15000	Common Yellowthroat	comyel	0.3091	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	762.0
7	Spectrogram 1	1	834.0	837.0	0	15000	Common Yellowthroat	comyel	0.1151	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	834.0
8	Spectrogram 1	1	843.0	846.0	0	15000	Field Sparrow	fiespa	0.0587	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	843.0
9	Spectrogram 1	1	849.0	852.0	0	15000	Common Yellowthroat	comyel	0.0612	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	849.0
10	Spectrogram 1	1	852.0	855.0	0	15000	Field Sparrow	fiespa	0.2627	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	852.0
11	Spectrogram 1	1	861.0	864.0	0	15000	Common Yellowthroat	comyel	0.1035	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	861.0
12	Spectrogram 1	1	876.0	879.0	0	15000	Common Yellowthroat	comyel	0.1482	D:\AcousticMonitoringData\ELDON6_Data\Week24\ELDON6_20250629_045100.wav	876.0
