Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.1222	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	12.0
2	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.1780	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	51.0
3	Spectrogram 1	1	72.0	75.0	0	15000	Blue Grosbeak	blugrb1	0.0558	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	72.0
4	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.0825	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	78.0
5	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.0677	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	81.0
6	Spectrogram 1	1	93.0	96.0	0	15000	Common Yellowthroat	comyel	0.1967	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	93.0
7	Spectrogram 1	1	186.0	189.0	0	15000	Field Sparrow	fiespa	0.2029	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	186.0
8	Spectrogram 1	1	195.0	198.0	0	15000	Field Sparrow	fiespa	0.2568	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	195.0
9	Spectrogram 1	1	207.0	210.0	0	15000	Common Yellowthroat	comyel	0.0612	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	207.0
10	Spectrogram 1	1	210.0	213.0	0	15000	Eastern Meadowlark	easmea	0.0519	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	210.0
11	Spectrogram 1	1	231.0	234.0	0	15000	Field Sparrow	fiespa	0.2442	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	231.0
12	Spectrogram 1	1	237.0	240.0	0	15000	Common Yellowthroat	comyel	0.0772	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	237.0
13	Spectrogram 1	1	243.0	246.0	0	15000	Field Sparrow	fiespa	0.1942	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	243.0
14	Spectrogram 1	1	255.0	258.0	0	15000	Field Sparrow	fiespa	0.2551	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	255.0
15	Spectrogram 1	1	267.0	270.0	0	15000	Common Yellowthroat	comyel	0.0610	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	267.0
16	Spectrogram 1	1	270.0	273.0	0	15000	Field Sparrow	fiespa	0.3411	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	270.0
17	Spectrogram 1	1	282.0	285.0	0	15000	Common Yellowthroat	comyel	0.0503	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	282.0
18	Spectrogram 1	1	285.0	288.0	0	15000	Field Sparrow	fiespa	0.1236	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	285.0
19	Spectrogram 1	1	300.0	303.0	0	15000	Field Sparrow	fiespa	0.1661	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250617_203902.wav	300.0
