Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	63.0	66.0	0	15000	Field Sparrow	fiespa	0.0533	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	63.0
2	Spectrogram 1	1	72.0	75.0	0	15000	Field Sparrow	fiespa	0.0694	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	72.0
3	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.0633	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	84.0
4	Spectrogram 1	1	123.0	126.0	0	15000	Field Sparrow	fiespa	0.1765	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	123.0
5	Spectrogram 1	1	126.0	129.0	0	15000	Field Sparrow	fiespa	0.0556	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	126.0
6	Spectrogram 1	1	135.0	138.0	0	15000	Field Sparrow	fiespa	0.0997	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	135.0
7	Spectrogram 1	1	147.0	150.0	0	15000	Field Sparrow	fiespa	0.1010	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	147.0
8	Spectrogram 1	1	159.0	162.0	0	15000	Field Sparrow	fiespa	0.4107	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	159.0
9	Spectrogram 1	1	168.0	171.0	0	15000	Field Sparrow	fiespa	0.2320	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	168.0
10	Spectrogram 1	1	201.0	204.0	0	15000	Common Yellowthroat	comyel	0.0626	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	201.0
11	Spectrogram 1	1	201.0	204.0	0	15000	Eastern Meadowlark	easmea	0.0509	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	201.0
12	Spectrogram 1	1	210.0	213.0	0	15000	Common Yellowthroat	comyel	0.0590	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	210.0
13	Spectrogram 1	1	222.0	225.0	0	15000	Common Yellowthroat	comyel	0.1412	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	222.0
14	Spectrogram 1	1	249.0	252.0	0	15000	Field Sparrow	fiespa	0.2244	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	249.0
15	Spectrogram 1	1	249.0	252.0	0	15000	Eastern Meadowlark	easmea	0.0847	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	249.0
16	Spectrogram 1	1	258.0	261.0	0	15000	Eastern Meadowlark	easmea	0.1036	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	258.0
17	Spectrogram 1	1	282.0	285.0	0	15000	Eastern Meadowlark	easmea	0.1152	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	282.0
18	Spectrogram 1	1	300.0	303.0	0	15000	Field Sparrow	fiespa	0.1551	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	300.0
19	Spectrogram 1	1	315.0	318.0	0	15000	Eastern Meadowlark	easmea	0.2459	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	315.0
20	Spectrogram 1	1	336.0	339.0	0	15000	Eastern Meadowlark	easmea	0.2403	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	336.0
21	Spectrogram 1	1	345.0	348.0	0	15000	Field Sparrow	fiespa	0.2045	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	345.0
22	Spectrogram 1	1	354.0	357.0	0	15000	Eastern Meadowlark	easmea	0.1590	E:\AcousticMonitoringData\ELDON1_Data\Week25\ELDON1_20250704_055402.wav	354.0
