Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	27.0	30.0	0	15000	Field Sparrow	fiespa	0.2661	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	27.0
2	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.2873	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	84.0
3	Spectrogram 1	1	87.0	90.0	0	15000	Field Sparrow	fiespa	0.3419	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	87.0
4	Spectrogram 1	1	105.0	108.0	0	15000	Field Sparrow	fiespa	0.3153	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	105.0
5	Spectrogram 1	1	336.0	339.0	0	15000	Field Sparrow	fiespa	0.2563	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	336.0
6	Spectrogram 1	1	393.0	396.0	0	15000	Field Sparrow	fiespa	0.7054	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	393.0
7	Spectrogram 1	1	402.0	405.0	0	15000	Field Sparrow	fiespa	0.7851	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	402.0
8	Spectrogram 1	1	405.0	408.0	0	15000	Field Sparrow	fiespa	0.9671	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	405.0
9	Spectrogram 1	1	1323.0	1326.0	0	15000	Common Yellowthroat	comyel	0.3059	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	1323.0
10	Spectrogram 1	1	2205.0	2208.0	0	15000	Common Yellowthroat	comyel	0.3470	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2205.0
11	Spectrogram 1	1	2700.0	2703.0	0	15000	Common Yellowthroat	comyel	0.2573	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2700.0
12	Spectrogram 1	1	2757.0	2760.0	0	15000	Common Yellowthroat	comyel	0.6107	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2757.0
13	Spectrogram 1	1	2775.0	2778.0	0	15000	Common Yellowthroat	comyel	0.3659	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2775.0
14	Spectrogram 1	1	2778.0	2781.0	0	15000	Common Yellowthroat	comyel	0.3976	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2778.0
15	Spectrogram 1	1	2820.0	2823.0	0	15000	Common Yellowthroat	comyel	0.6660	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2820.0
16	Spectrogram 1	1	2823.0	2826.0	0	15000	Common Yellowthroat	comyel	0.4734	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2823.0
17	Spectrogram 1	1	2832.0	2835.0	0	15000	Common Yellowthroat	comyel	0.3995	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2832.0
18	Spectrogram 1	1	2898.0	2901.0	0	15000	Common Yellowthroat	comyel	0.7531	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2898.0
19	Spectrogram 1	1	2916.0	2919.0	0	15000	Common Yellowthroat	comyel	0.6778	D:\AcousticMonitoringData\ELDON9_Data\Week20\ELDON9_20250527_192800.wav	2916.0
