Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Common Yellowthroat	comyel	0.0671	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	9.0
2	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.0564	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	15.0
3	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.0597	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	18.0
4	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.1561	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	30.0
5	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.0598	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	45.0
6	Spectrogram 1	1	60.0	63.0	0	15000	Common Yellowthroat	comyel	0.0935	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	60.0
7	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.0603	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	72.0
8	Spectrogram 1	1	132.0	135.0	0	15000	Common Yellowthroat	comyel	0.0503	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	132.0
9	Spectrogram 1	1	150.0	153.0	0	15000	Common Yellowthroat	comyel	0.0854	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	150.0
10	Spectrogram 1	1	177.0	180.0	0	15000	Common Yellowthroat	comyel	0.0529	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	177.0
11	Spectrogram 1	1	183.0	186.0	0	15000	Common Yellowthroat	comyel	0.0519	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	183.0
12	Spectrogram 1	1	198.0	201.0	0	15000	Common Yellowthroat	comyel	0.0587	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	198.0
13	Spectrogram 1	1	219.0	222.0	0	15000	Common Yellowthroat	comyel	0.0501	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	219.0
14	Spectrogram 1	1	231.0	234.0	0	15000	Song Sparrow	sonspa	0.0520	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	231.0
15	Spectrogram 1	1	288.0	291.0	0	15000	Song Sparrow	sonspa	0.0624	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	288.0
16	Spectrogram 1	1	330.0	333.0	0	15000	Common Yellowthroat	comyel	0.1086	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	330.0
17	Spectrogram 1	1	411.0	414.0	0	15000	Common Yellowthroat	comyel	0.0516	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	411.0
18	Spectrogram 1	1	435.0	438.0	0	15000	Field Sparrow	fiespa	0.0979	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	435.0
19	Spectrogram 1	1	456.0	459.0	0	15000	Common Yellowthroat	comyel	0.1056	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	456.0
20	Spectrogram 1	1	465.0	468.0	0	15000	Common Yellowthroat	comyel	0.0539	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	465.0
21	Spectrogram 1	1	468.0	471.0	0	15000	Field Sparrow	fiespa	0.1122	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	468.0
22	Spectrogram 1	1	498.0	501.0	0	15000	Common Yellowthroat	comyel	0.0793	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	498.0
23	Spectrogram 1	1	501.0	504.0	0	15000	Field Sparrow	fiespa	0.0596	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	501.0
24	Spectrogram 1	1	510.0	513.0	0	15000	Common Yellowthroat	comyel	0.0599	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	510.0
25	Spectrogram 1	1	528.0	531.0	0	15000	Field Sparrow	fiespa	0.1246	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	528.0
26	Spectrogram 1	1	528.0	531.0	0	15000	Common Yellowthroat	comyel	0.0501	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	528.0
27	Spectrogram 1	1	540.0	543.0	0	15000	Common Yellowthroat	comyel	0.0694	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	540.0
28	Spectrogram 1	1	546.0	549.0	0	15000	Common Yellowthroat	comyel	0.0626	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	546.0
29	Spectrogram 1	1	600.0	603.0	0	15000	Common Yellowthroat	comyel	0.0576	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	600.0
30	Spectrogram 1	1	621.0	624.0	0	15000	Common Yellowthroat	comyel	0.0522	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	621.0
31	Spectrogram 1	1	627.0	630.0	0	15000	Common Yellowthroat	comyel	0.0753	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	627.0
32	Spectrogram 1	1	633.0	636.0	0	15000	Common Yellowthroat	comyel	0.0863	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	633.0
33	Spectrogram 1	1	645.0	648.0	0	15000	Common Yellowthroat	comyel	0.1182	E:\AcousticMonitoringData\ELDON1_Data\Week19\ELDON1_20250516_050000.wav	645.0
