Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Field Sparrow	fiespa	0.1746	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	3.0
2	Spectrogram 1	1	9.0	12.0	0	15000	Field Sparrow	fiespa	0.0502	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	9.0
3	Spectrogram 1	1	12.0	15.0	0	15000	Field Sparrow	fiespa	0.1096	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	12.0
4	Spectrogram 1	1	18.0	21.0	0	15000	Field Sparrow	fiespa	0.1076	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	18.0
5	Spectrogram 1	1	21.0	24.0	0	15000	Field Sparrow	fiespa	0.1335	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	21.0
6	Spectrogram 1	1	48.0	51.0	0	15000	Field Sparrow	fiespa	0.3317	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	48.0
7	Spectrogram 1	1	51.0	54.0	0	15000	Field Sparrow	fiespa	0.1191	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	51.0
8	Spectrogram 1	1	54.0	57.0	0	15000	Field Sparrow	fiespa	0.4046	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	54.0
9	Spectrogram 1	1	66.0	69.0	0	15000	Field Sparrow	fiespa	0.0516	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	66.0
10	Spectrogram 1	1	69.0	72.0	0	15000	Field Sparrow	fiespa	0.1147	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	69.0
11	Spectrogram 1	1	72.0	75.0	0	15000	Field Sparrow	fiespa	0.1784	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	72.0
12	Spectrogram 1	1	75.0	78.0	0	15000	Field Sparrow	fiespa	0.2225	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	75.0
13	Spectrogram 1	1	81.0	84.0	0	15000	Field Sparrow	fiespa	0.0856	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	81.0
14	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.3639	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	84.0
15	Spectrogram 1	1	87.0	90.0	0	15000	Field Sparrow	fiespa	0.1747	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	87.0
16	Spectrogram 1	1	90.0	93.0	0	15000	Field Sparrow	fiespa	0.3063	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	90.0
17	Spectrogram 1	1	93.0	96.0	0	15000	Field Sparrow	fiespa	0.2844	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	93.0
18	Spectrogram 1	1	96.0	99.0	0	15000	Field Sparrow	fiespa	0.1556	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	96.0
19	Spectrogram 1	1	99.0	102.0	0	15000	Field Sparrow	fiespa	0.0859	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	99.0
20	Spectrogram 1	1	105.0	108.0	0	15000	Field Sparrow	fiespa	0.1602	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	105.0
21	Spectrogram 1	1	108.0	111.0	0	15000	Field Sparrow	fiespa	0.2270	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	108.0
22	Spectrogram 1	1	114.0	117.0	0	15000	Field Sparrow	fiespa	0.0816	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	114.0
23	Spectrogram 1	1	117.0	120.0	0	15000	Field Sparrow	fiespa	0.0794	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	117.0
24	Spectrogram 1	1	120.0	123.0	0	15000	Field Sparrow	fiespa	0.1085	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	120.0
25	Spectrogram 1	1	123.0	126.0	0	15000	Field Sparrow	fiespa	0.3562	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	123.0
26	Spectrogram 1	1	126.0	129.0	0	15000	Field Sparrow	fiespa	0.0940	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	126.0
27	Spectrogram 1	1	129.0	132.0	0	15000	Field Sparrow	fiespa	0.2776	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	129.0
28	Spectrogram 1	1	132.0	135.0	0	15000	Field Sparrow	fiespa	0.0997	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	132.0
29	Spectrogram 1	1	147.0	150.0	0	15000	Common Yellowthroat	comyel	0.0669	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	147.0
30	Spectrogram 1	1	171.0	174.0	0	15000	Blue Grosbeak	blugrb1	0.0531	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	171.0
31	Spectrogram 1	1	180.0	183.0	0	15000	Common Yellowthroat	comyel	0.0531	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	180.0
32	Spectrogram 1	1	186.0	189.0	0	15000	Common Yellowthroat	comyel	0.0744	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	186.0
33	Spectrogram 1	1	237.0	240.0	0	15000	Common Yellowthroat	comyel	0.0633	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	237.0
34	Spectrogram 1	1	243.0	246.0	0	15000	Common Yellowthroat	comyel	0.0522	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	243.0
35	Spectrogram 1	1	252.0	255.0	0	15000	Common Yellowthroat	comyel	0.0689	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	252.0
36	Spectrogram 1	1	270.0	273.0	0	15000	Common Yellowthroat	comyel	0.0512	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	270.0
37	Spectrogram 1	1	333.0	336.0	0	15000	Blue Grosbeak	blugrb1	0.0822	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	333.0
38	Spectrogram 1	1	336.0	339.0	0	15000	Common Yellowthroat	comyel	0.1078	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	336.0
39	Spectrogram 1	1	408.0	411.0	0	15000	Field Sparrow	fiespa	0.1147	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	408.0
40	Spectrogram 1	1	411.0	414.0	0	15000	Field Sparrow	fiespa	0.0632	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	411.0
41	Spectrogram 1	1	438.0	441.0	0	15000	Field Sparrow	fiespa	0.0729	D:\AcousticMonitoringData\ELDON10_Data\Week18\ELDON10_20250510_060502.wav	438.0
