Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Common Yellowthroat	comyel	0.0128	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	9.0
2	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.0109	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	12.0
3	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.0138	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	15.0
4	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.0236	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	18.0
5	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.0181	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	21.0
6	Spectrogram 1	1	24.0	27.0	0	15000	Common Yellowthroat	comyel	0.5036	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	24.0
7	Spectrogram 1	1	24.0	27.0	0	15000	Song Sparrow	sonspa	0.0143	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	24.0
8	Spectrogram 1	1	27.0	30.0	0	15000	Common Yellowthroat	comyel	0.4269	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	27.0
9	Spectrogram 1	1	27.0	30.0	0	15000	Song Sparrow	sonspa	0.0126	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	27.0
10	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.0511	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	30.0
11	Spectrogram 1	1	33.0	36.0	0	15000	Common Yellowthroat	comyel	0.0234	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	33.0
12	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.1260	D:/AcousticMonitoringData/ELDON2_Data/Week18\ELDON2_20250512_201502.wav	36.0
