Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Field Sparrow	fiespa	0.1790	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	0.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Field Sparrow	fiespa	0.0623	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	6.0
3	Spectrogram 1	1	9.0	12.0	0	15000	Eastern Meadowlark	easmea	0.0611	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	9.0
4	Spectrogram 1	1	18.0	21.0	0	15000	Blue Grosbeak	blugrb1	0.0566	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	18.0
5	Spectrogram 1	1	18.0	21.0	0	15000	Field Sparrow	fiespa	0.0540	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	18.0
6	Spectrogram 1	1	30.0	33.0	0	15000	Field Sparrow	fiespa	0.3219	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	30.0
7	Spectrogram 1	1	30.0	33.0	0	15000	Eastern Meadowlark	easmea	0.0511	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	30.0
8	Spectrogram 1	1	33.0	36.0	0	15000	Field Sparrow	fiespa	0.2289	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	33.0
9	Spectrogram 1	1	45.0	48.0	0	15000	Field Sparrow	fiespa	0.0619	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	45.0
10	Spectrogram 1	1	54.0	57.0	0	15000	Field Sparrow	fiespa	0.1052	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	54.0
11	Spectrogram 1	1	57.0	60.0	0	15000	Field Sparrow	fiespa	0.1319	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	57.0
12	Spectrogram 1	1	57.0	60.0	0	15000	Eastern Meadowlark	easmea	0.0518	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	57.0
13	Spectrogram 1	1	66.0	69.0	0	15000	Field Sparrow	fiespa	0.0603	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	66.0
14	Spectrogram 1	1	87.0	90.0	0	15000	Field Sparrow	fiespa	0.1010	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	87.0
15	Spectrogram 1	1	90.0	93.0	0	15000	Field Sparrow	fiespa	0.1684	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	90.0
16	Spectrogram 1	1	99.0	102.0	0	15000	Field Sparrow	fiespa	0.3858	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	99.0
17	Spectrogram 1	1	117.0	120.0	0	15000	Field Sparrow	fiespa	0.0792	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	117.0
18	Spectrogram 1	1	123.0	126.0	0	15000	Field Sparrow	fiespa	0.1949	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	123.0
19	Spectrogram 1	1	162.0	165.0	0	15000	Field Sparrow	fiespa	0.1512	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	162.0
20	Spectrogram 1	1	228.0	231.0	0	15000	Field Sparrow	fiespa	0.0621	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	228.0
21	Spectrogram 1	1	252.0	255.0	0	15000	Eastern Meadowlark	easmea	0.0679	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	252.0
22	Spectrogram 1	1	264.0	267.0	0	15000	Field Sparrow	fiespa	0.0528	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	264.0
23	Spectrogram 1	1	264.0	267.0	0	15000	Eastern Meadowlark	easmea	0.0519	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	264.0
24	Spectrogram 1	1	279.0	282.0	0	15000	Field Sparrow	fiespa	0.0663	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	279.0
25	Spectrogram 1	1	306.0	309.0	0	15000	Field Sparrow	fiespa	0.0914	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	306.0
26	Spectrogram 1	1	330.0	333.0	0	15000	Field Sparrow	fiespa	0.2279	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	330.0
27	Spectrogram 1	1	333.0	336.0	0	15000	Field Sparrow	fiespa	0.1712	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	333.0
28	Spectrogram 1	1	348.0	351.0	0	15000	Field Sparrow	fiespa	0.0526	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	348.0
29	Spectrogram 1	1	420.0	423.0	0	15000	Eastern Meadowlark	easmea	0.0750	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	420.0
30	Spectrogram 1	1	465.0	468.0	0	15000	Field Sparrow	fiespa	0.0623	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	465.0
31	Spectrogram 1	1	468.0	471.0	0	15000	Field Sparrow	fiespa	0.0626	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	468.0
32	Spectrogram 1	1	477.0	480.0	0	15000	Field Sparrow	fiespa	0.5167	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	477.0
33	Spectrogram 1	1	480.0	483.0	0	15000	Eastern Meadowlark	easmea	0.0555	D:\AcousticMonitoringData\ELDON10_Data\Week23\ELDON10_20250619_204002.wav	480.0
