Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	87.0	90.0	0	15000	Upland Sandpiper	uplsan	0.0742	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	87.0
2	Spectrogram 1	1	258.0	261.0	0	15000	Field Sparrow	fiespa	0.0786	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	258.0
3	Spectrogram 1	1	276.0	279.0	0	15000	Field Sparrow	fiespa	0.1673	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	276.0
4	Spectrogram 1	1	279.0	282.0	0	15000	Field Sparrow	fiespa	0.4302	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	279.0
5	Spectrogram 1	1	285.0	288.0	0	15000	Field Sparrow	fiespa	0.8248	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	285.0
6	Spectrogram 1	1	288.0	291.0	0	15000	Field Sparrow	fiespa	0.0623	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	288.0
7	Spectrogram 1	1	294.0	297.0	0	15000	Field Sparrow	fiespa	0.1025	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	294.0
8	Spectrogram 1	1	303.0	306.0	0	15000	Field Sparrow	fiespa	0.6973	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	303.0
9	Spectrogram 1	1	306.0	309.0	0	15000	Field Sparrow	fiespa	0.3958	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	306.0
10	Spectrogram 1	1	315.0	318.0	0	15000	Field Sparrow	fiespa	0.1680	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	315.0
11	Spectrogram 1	1	324.0	327.0	0	15000	Field Sparrow	fiespa	0.1213	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	324.0
12	Spectrogram 1	1	327.0	330.0	0	15000	Field Sparrow	fiespa	0.3590	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	327.0
13	Spectrogram 1	1	330.0	333.0	0	15000	Field Sparrow	fiespa	0.0848	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	330.0
14	Spectrogram 1	1	333.0	336.0	0	15000	Field Sparrow	fiespa	0.7812	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	333.0
15	Spectrogram 1	1	336.0	339.0	0	15000	Field Sparrow	fiespa	0.5817	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	336.0
16	Spectrogram 1	1	342.0	345.0	0	15000	Field Sparrow	fiespa	0.6352	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	342.0
17	Spectrogram 1	1	345.0	348.0	0	15000	Field Sparrow	fiespa	0.0941	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	345.0
18	Spectrogram 1	1	348.0	351.0	0	15000	Field Sparrow	fiespa	0.1914	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	348.0
19	Spectrogram 1	1	357.0	360.0	0	15000	Field Sparrow	fiespa	0.6322	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	357.0
20	Spectrogram 1	1	360.0	363.0	0	15000	Field Sparrow	fiespa	0.3981	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	360.0
21	Spectrogram 1	1	363.0	366.0	0	15000	Field Sparrow	fiespa	0.0875	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	363.0
22	Spectrogram 1	1	372.0	375.0	0	15000	Field Sparrow	fiespa	0.1029	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	372.0
23	Spectrogram 1	1	384.0	387.0	0	15000	Field Sparrow	fiespa	0.2308	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	384.0
24	Spectrogram 1	1	387.0	390.0	0	15000	Field Sparrow	fiespa	0.1569	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	387.0
25	Spectrogram 1	1	396.0	399.0	0	15000	Field Sparrow	fiespa	0.7561	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	396.0
26	Spectrogram 1	1	399.0	402.0	0	15000	Field Sparrow	fiespa	0.1033	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	399.0
27	Spectrogram 1	1	408.0	411.0	0	15000	Field Sparrow	fiespa	0.7132	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	408.0
28	Spectrogram 1	1	420.0	423.0	0	15000	Field Sparrow	fiespa	0.1017	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	420.0
29	Spectrogram 1	1	423.0	426.0	0	15000	Field Sparrow	fiespa	0.2784	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	423.0
30	Spectrogram 1	1	426.0	429.0	0	15000	Field Sparrow	fiespa	0.2187	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	426.0
31	Spectrogram 1	1	438.0	441.0	0	15000	Field Sparrow	fiespa	0.2823	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	438.0
32	Spectrogram 1	1	444.0	447.0	0	15000	Field Sparrow	fiespa	0.4090	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	444.0
33	Spectrogram 1	1	450.0	453.0	0	15000	Field Sparrow	fiespa	0.0936	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	450.0
34	Spectrogram 1	1	456.0	459.0	0	15000	Field Sparrow	fiespa	0.9365	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	456.0
35	Spectrogram 1	1	459.0	462.0	0	15000	Field Sparrow	fiespa	0.4066	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	459.0
36	Spectrogram 1	1	462.0	465.0	0	15000	Field Sparrow	fiespa	0.0738	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	462.0
37	Spectrogram 1	1	468.0	471.0	0	15000	Field Sparrow	fiespa	0.7881	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	468.0
38	Spectrogram 1	1	471.0	474.0	0	15000	Field Sparrow	fiespa	0.1158	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	471.0
39	Spectrogram 1	1	480.0	483.0	0	15000	Field Sparrow	fiespa	0.5590	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	480.0
40	Spectrogram 1	1	483.0	486.0	0	15000	Field Sparrow	fiespa	0.3202	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	483.0
41	Spectrogram 1	1	489.0	492.0	0	15000	Field Sparrow	fiespa	0.0861	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	489.0
42	Spectrogram 1	1	498.0	501.0	0	15000	Field Sparrow	fiespa	0.6072	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	498.0
43	Spectrogram 1	1	501.0	504.0	0	15000	Field Sparrow	fiespa	0.1152	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	501.0
44	Spectrogram 1	1	516.0	519.0	0	15000	Field Sparrow	fiespa	0.1675	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	516.0
45	Spectrogram 1	1	525.0	528.0	0	15000	Field Sparrow	fiespa	0.7323	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	525.0
46	Spectrogram 1	1	528.0	531.0	0	15000	Field Sparrow	fiespa	0.2316	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	528.0
47	Spectrogram 1	1	543.0	546.0	0	15000	Field Sparrow	fiespa	0.4075	D:\AcousticMonitoringData\ELDON8_Data\Week21\ELDON8_20250603_203302.wav	543.0
