Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	15000	Eastern Meadowlark	easmea	0.9664	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	9.0
2	Spectrogram 1	1	33.0	36.0	0	15000	Eastern Meadowlark	easmea	0.8625	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	33.0
3	Spectrogram 1	1	57.0	60.0	0	15000	Eastern Meadowlark	easmea	0.2549	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	57.0
4	Spectrogram 1	1	66.0	69.0	0	15000	Eastern Meadowlark	easmea	0.3887	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	66.0
5	Spectrogram 1	1	96.0	99.0	0	15000	Eastern Meadowlark	easmea	0.0730	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	96.0
6	Spectrogram 1	1	105.0	108.0	0	15000	Eastern Meadowlark	easmea	0.7088	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	105.0
7	Spectrogram 1	1	123.0	126.0	0	15000	Horned Lark	horlar	0.0585	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	123.0
8	Spectrogram 1	1	204.0	207.0	0	15000	Horned Lark	horlar	0.0961	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	204.0
9	Spectrogram 1	1	246.0	249.0	0	15000	Eastern Meadowlark	easmea	0.3619	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	246.0
10	Spectrogram 1	1	249.0	252.0	0	15000	Horned Lark	horlar	0.0677	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250701_194100.wav	249.0
