Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Eastern Meadowlark	easmea	0.6468	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	15000	Blue Grosbeak	blugrb1	0.0515	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	0.0
3	Spectrogram 1	1	3.0	6.0	0	15000	Common Yellowthroat	comyel	0.0622	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	3.0
4	Spectrogram 1	1	9.0	12.0	0	15000	Eastern Meadowlark	easmea	0.0543	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	15000	Eastern Meadowlark	easmea	0.3718	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	15000	Eastern Meadowlark	easmea	0.0629	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	15.0
7	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.1542	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	18.0
8	Spectrogram 1	1	18.0	21.0	0	15000	Eastern Meadowlark	easmea	0.0668	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	18.0
9	Spectrogram 1	1	24.0	27.0	0	15000	Eastern Meadowlark	easmea	0.0519	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	24.0
10	Spectrogram 1	1	27.0	30.0	0	15000	Eastern Meadowlark	easmea	0.4127	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	27.0
11	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.0823	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	42.0
12	Spectrogram 1	1	45.0	48.0	0	15000	Eastern Meadowlark	easmea	0.0627	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	45.0
13	Spectrogram 1	1	72.0	75.0	0	15000	Blue Grosbeak	blugrb1	0.0763	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	72.0
14	Spectrogram 1	1	72.0	75.0	0	15000	Eastern Meadowlark	easmea	0.0742	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	72.0
15	Spectrogram 1	1	78.0	81.0	0	15000	Blue Grosbeak	blugrb1	0.0632	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	78.0
16	Spectrogram 1	1	93.0	96.0	0	15000	Eastern Meadowlark	easmea	0.0647	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	93.0
17	Spectrogram 1	1	96.0	99.0	0	15000	Blue Grosbeak	blugrb1	0.0581	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	96.0
18	Spectrogram 1	1	99.0	102.0	0	15000	Eastern Meadowlark	easmea	0.0561	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	99.0
19	Spectrogram 1	1	102.0	105.0	0	15000	Blue Grosbeak	blugrb1	0.0644	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	102.0
20	Spectrogram 1	1	105.0	108.0	0	15000	Eastern Meadowlark	easmea	0.1911	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	105.0
21	Spectrogram 1	1	108.0	111.0	0	15000	Eastern Meadowlark	easmea	0.3889	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	108.0
22	Spectrogram 1	1	114.0	117.0	0	15000	Eastern Meadowlark	easmea	0.0594	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	114.0
23	Spectrogram 1	1	117.0	120.0	0	15000	Eastern Meadowlark	easmea	0.1967	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	117.0
24	Spectrogram 1	1	117.0	120.0	0	15000	Blue Grosbeak	blugrb1	0.0613	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	117.0
25	Spectrogram 1	1	120.0	123.0	0	15000	Blue Grosbeak	blugrb1	0.2433	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	120.0
26	Spectrogram 1	1	126.0	129.0	0	15000	Blue Grosbeak	blugrb1	0.0565	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	126.0
27	Spectrogram 1	1	132.0	135.0	0	15000	Blue Grosbeak	blugrb1	0.0526	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	132.0
28	Spectrogram 1	1	135.0	138.0	0	15000	Eastern Meadowlark	easmea	0.1506	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	135.0
29	Spectrogram 1	1	159.0	162.0	0	15000	Blue Grosbeak	blugrb1	0.0728	D:\AcousticMonitoringData\ELDON2_Data\Week25\ELDON2_20250704_204102.wav	159.0
