Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	15000	Common Yellowthroat	comyel	0.3094	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	3.0
2	Spectrogram 1	1	6.0	9.0	0	15000	Common Yellowthroat	comyel	0.3087	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	6.0
3	Spectrogram 1	1	6.0	9.0	0	15000	Field Sparrow	fiespa	0.2542	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	15000	Field Sparrow	fiespa	0.0816	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	9.0
5	Spectrogram 1	1	18.0	21.0	0	15000	Common Yellowthroat	comyel	0.2345	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	18.0
6	Spectrogram 1	1	21.0	24.0	0	15000	Field Sparrow	fiespa	0.1210	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	21.0
7	Spectrogram 1	1	21.0	24.0	0	15000	Common Yellowthroat	comyel	0.0874	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	21.0
8	Spectrogram 1	1	30.0	33.0	0	15000	Common Yellowthroat	comyel	0.1178	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	30.0
9	Spectrogram 1	1	30.0	33.0	0	15000	Field Sparrow	fiespa	0.0734	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	30.0
10	Spectrogram 1	1	33.0	36.0	0	15000	Common Yellowthroat	comyel	0.2376	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	33.0
11	Spectrogram 1	1	39.0	42.0	0	15000	Field Sparrow	fiespa	0.0754	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	39.0
12	Spectrogram 1	1	42.0	45.0	0	15000	Field Sparrow	fiespa	0.0527	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	42.0
13	Spectrogram 1	1	45.0	48.0	0	15000	Common Yellowthroat	comyel	0.7116	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	45.0
14	Spectrogram 1	1	45.0	48.0	0	15000	Field Sparrow	fiespa	0.0873	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	45.0
15	Spectrogram 1	1	51.0	54.0	0	15000	Field Sparrow	fiespa	0.3077	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	51.0
16	Spectrogram 1	1	54.0	57.0	0	15000	Field Sparrow	fiespa	0.2121	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	54.0
17	Spectrogram 1	1	57.0	60.0	0	15000	Field Sparrow	fiespa	0.2045	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	57.0
18	Spectrogram 1	1	60.0	63.0	0	15000	Field Sparrow	fiespa	0.2344	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	60.0
19	Spectrogram 1	1	63.0	66.0	0	15000	Common Yellowthroat	comyel	0.1630	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	63.0
20	Spectrogram 1	1	66.0	69.0	0	15000	Blue Grosbeak	blugrb1	0.1049	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	66.0
21	Spectrogram 1	1	78.0	81.0	0	15000	Common Yellowthroat	comyel	0.2807	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	78.0
22	Spectrogram 1	1	81.0	84.0	0	15000	Common Yellowthroat	comyel	0.4202	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	81.0
23	Spectrogram 1	1	81.0	84.0	0	15000	Field Sparrow	fiespa	0.0632	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	81.0
24	Spectrogram 1	1	84.0	87.0	0	15000	Field Sparrow	fiespa	0.2714	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	84.0
25	Spectrogram 1	1	87.0	90.0	0	15000	Common Yellowthroat	comyel	0.1373	D:\AcousticMonitoringData\ELDON8_Data\Week20\ELDON8_20250529_202902.wav	87.0
