Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	15.0	18.0	0	15000	Eastern Meadowlark	easmea	0.0516	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	15.0
2	Spectrogram 1	1	36.0	39.0	0	15000	Common Yellowthroat	comyel	0.0560	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	36.0
3	Spectrogram 1	1	96.0	99.0	0	15000	Eastern Meadowlark	easmea	0.0620	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	96.0
4	Spectrogram 1	1	105.0	108.0	0	15000	Field Sparrow	fiespa	0.0629	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	105.0
5	Spectrogram 1	1	108.0	111.0	0	15000	Field Sparrow	fiespa	0.0800	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	108.0
6	Spectrogram 1	1	156.0	159.0	0	15000	Field Sparrow	fiespa	0.0755	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	156.0
7	Spectrogram 1	1	165.0	168.0	0	15000	Eastern Meadowlark	easmea	0.0671	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	165.0
8	Spectrogram 1	1	171.0	174.0	0	15000	Field Sparrow	fiespa	0.2792	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	171.0
9	Spectrogram 1	1	456.0	459.0	0	15000	Field Sparrow	fiespa	0.0861	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	456.0
10	Spectrogram 1	1	462.0	465.0	0	15000	Eastern Meadowlark	easmea	0.0965	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	462.0
11	Spectrogram 1	1	462.0	465.0	0	15000	Field Sparrow	fiespa	0.0529	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	462.0
12	Spectrogram 1	1	465.0	468.0	0	15000	Field Sparrow	fiespa	0.1231	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	465.0
13	Spectrogram 1	1	480.0	483.0	0	15000	Eastern Meadowlark	easmea	0.0612	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	480.0
14	Spectrogram 1	1	489.0	492.0	0	15000	Eastern Meadowlark	easmea	0.0536	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	489.0
15	Spectrogram 1	1	495.0	498.0	0	15000	Blue Grosbeak	blugrb1	0.0604	D:\AcousticMonitoringData\ELDON10_Data\Week19\ELDON10_20250519_202102.wav	495.0
