Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Field Sparrow	fiespa	0.1089	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	0.0
2	Spectrogram 1	1	12.0	15.0	0	15000	Common Yellowthroat	comyel	0.0668	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	12.0
3	Spectrogram 1	1	21.0	24.0	0	15000	Field Sparrow	fiespa	0.0530	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	21.0
4	Spectrogram 1	1	24.0	27.0	0	15000	Field Sparrow	fiespa	0.0543	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	24.0
5	Spectrogram 1	1	42.0	45.0	0	15000	Common Yellowthroat	comyel	0.2113	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	42.0
6	Spectrogram 1	1	48.0	51.0	0	15000	Common Yellowthroat	comyel	0.0665	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	48.0
7	Spectrogram 1	1	63.0	66.0	0	15000	Field Sparrow	fiespa	0.0546	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	63.0
8	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.0811	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	72.0
9	Spectrogram 1	1	72.0	75.0	0	15000	Field Sparrow	fiespa	0.0621	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	72.0
10	Spectrogram 1	1	84.0	87.0	0	15000	Common Yellowthroat	comyel	0.1226	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	84.0
11	Spectrogram 1	1	87.0	90.0	0	15000	Eastern Meadowlark	easmea	0.0603	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	87.0
12	Spectrogram 1	1	90.0	93.0	0	15000	Field Sparrow	fiespa	0.0656	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	90.0
13	Spectrogram 1	1	150.0	153.0	0	15000	Field Sparrow	fiespa	0.0509	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	150.0
14	Spectrogram 1	1	153.0	156.0	0	15000	Common Yellowthroat	comyel	0.0815	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	153.0
15	Spectrogram 1	1	174.0	177.0	0	15000	Common Yellowthroat	comyel	0.0937	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	174.0
16	Spectrogram 1	1	177.0	180.0	0	15000	Common Yellowthroat	comyel	0.0780	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	177.0
17	Spectrogram 1	1	180.0	183.0	0	15000	Common Yellowthroat	comyel	0.4032	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	180.0
18	Spectrogram 1	1	186.0	189.0	0	15000	Field Sparrow	fiespa	0.0526	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	186.0
19	Spectrogram 1	1	192.0	195.0	0	15000	Common Yellowthroat	comyel	0.0537	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	192.0
20	Spectrogram 1	1	210.0	213.0	0	15000	Field Sparrow	fiespa	0.1548	D:\AcousticMonitoringData\ELDON7_Data\Week17\ELDON7_20250504_200802.wav	210.0
