Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	69.0	72.0	0	15000	Common Yellowthroat	comyel	0.0566	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	69.0
2	Spectrogram 1	1	333.0	336.0	0	15000	Eastern Meadowlark	easmea	0.0688	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	333.0
3	Spectrogram 1	1	402.0	405.0	0	15000	Eastern Meadowlark	easmea	0.0596	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	402.0
4	Spectrogram 1	1	492.0	495.0	0	15000	Eastern Meadowlark	easmea	0.1675	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	492.0
5	Spectrogram 1	1	501.0	504.0	0	15000	Eastern Meadowlark	easmea	0.1186	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	501.0
6	Spectrogram 1	1	522.0	525.0	0	15000	Eastern Meadowlark	easmea	0.0632	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	522.0
7	Spectrogram 1	1	540.0	543.0	0	15000	Eastern Meadowlark	easmea	0.1184	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	540.0
8	Spectrogram 1	1	561.0	564.0	0	15000	Eastern Meadowlark	easmea	0.1157	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	561.0
9	Spectrogram 1	1	603.0	606.0	0	15000	Eastern Meadowlark	easmea	0.2384	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	603.0
10	Spectrogram 1	1	612.0	615.0	0	15000	Eastern Meadowlark	easmea	0.1250	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	612.0
11	Spectrogram 1	1	612.0	615.0	0	15000	Field Sparrow	fiespa	0.0504	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	612.0
12	Spectrogram 1	1	630.0	633.0	0	15000	Eastern Meadowlark	easmea	0.1639	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	630.0
13	Spectrogram 1	1	660.0	663.0	0	15000	Eastern Meadowlark	easmea	0.1569	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	660.0
14	Spectrogram 1	1	693.0	696.0	0	15000	Eastern Meadowlark	easmea	0.0524	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	693.0
15	Spectrogram 1	1	1560.0	1563.0	0	15000	Field Sparrow	fiespa	0.0567	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	1560.0
16	Spectrogram 1	1	1590.0	1593.0	0	15000	Common Yellowthroat	comyel	0.0626	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	1590.0
17	Spectrogram 1	1	1857.0	1860.0	0	15000	Common Yellowthroat	comyel	0.0615	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	1857.0
18	Spectrogram 1	1	2556.0	2559.0	0	15000	Common Yellowthroat	comyel	0.0636	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	2556.0
19	Spectrogram 1	1	3267.0	3270.0	0	15000	Song Sparrow	sonspa	0.0506	D:\AcousticMonitoringData\ELDON5_Data\Week17\ELDON5_20250505_200902.wav	3267.0
