Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	15000	Field Sparrow	fiespa	0.0511	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	12.0
2	Spectrogram 1	1	27.0	30.0	0	15000	Field Sparrow	fiespa	0.0721	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	27.0
3	Spectrogram 1	1	51.0	54.0	0	15000	Common Yellowthroat	comyel	0.0557	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	51.0
4	Spectrogram 1	1	57.0	60.0	0	15000	Common Yellowthroat	comyel	0.1340	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	57.0
5	Spectrogram 1	1	60.0	63.0	0	15000	Common Yellowthroat	comyel	0.0635	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	60.0
6	Spectrogram 1	1	72.0	75.0	0	15000	Common Yellowthroat	comyel	0.0626	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	72.0
7	Spectrogram 1	1	87.0	90.0	0	15000	Common Yellowthroat	comyel	0.0532	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	87.0
8	Spectrogram 1	1	111.0	114.0	0	15000	Common Yellowthroat	comyel	0.1265	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	111.0
9	Spectrogram 1	1	114.0	117.0	0	15000	Common Yellowthroat	comyel	0.3840	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	114.0
10	Spectrogram 1	1	117.0	120.0	0	15000	Common Yellowthroat	comyel	0.2545	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	117.0
11	Spectrogram 1	1	120.0	123.0	0	15000	Common Yellowthroat	comyel	0.4163	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	120.0
12	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.1805	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	123.0
13	Spectrogram 1	1	126.0	129.0	0	15000	Common Yellowthroat	comyel	0.2298	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	126.0
14	Spectrogram 1	1	129.0	132.0	0	15000	Common Yellowthroat	comyel	0.0934	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	129.0
15	Spectrogram 1	1	132.0	135.0	0	15000	Common Yellowthroat	comyel	0.2214	D:\AcousticMonitoringData\ELDON6_Data\Week23\ELDON6_20250620_204002.wav	132.0
