Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0.0	3.0	0	15000	Eastern Meadowlark	easmea	0.1156	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	0.0
2	Spectrogram 1	1	0.0	3.0	0	15000	Upland Sandpiper	uplsan	0.0703	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	0.0
3	Spectrogram 1	1	15.0	18.0	0	15000	Common Yellowthroat	comyel	0.0501	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	15.0
4	Spectrogram 1	1	42.0	45.0	0	15000	Eastern Meadowlark	easmea	0.0843	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	42.0
5	Spectrogram 1	1	57.0	60.0	0	15000	Eastern Meadowlark	easmea	0.0860	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	57.0
6	Spectrogram 1	1	120.0	123.0	0	15000	Common Yellowthroat	comyel	0.0691	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	120.0
7	Spectrogram 1	1	219.0	222.0	0	15000	Common Yellowthroat	comyel	0.0566	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	219.0
8	Spectrogram 1	1	648.0	651.0	0	15000	Common Yellowthroat	comyel	0.0624	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	648.0
9	Spectrogram 1	1	687.0	690.0	0	15000	Common Yellowthroat	comyel	0.0524	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	687.0
10	Spectrogram 1	1	813.0	816.0	0	15000	Blue Grosbeak	blugrb1	0.0903	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	813.0
11	Spectrogram 1	1	840.0	843.0	0	15000	Common Yellowthroat	comyel	0.0960	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	840.0
12	Spectrogram 1	1	885.0	888.0	0	15000	Blue Grosbeak	blugrb1	0.0565	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	885.0
13	Spectrogram 1	1	912.0	915.0	0	15000	Common Yellowthroat	comyel	0.0551	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	912.0
14	Spectrogram 1	1	927.0	930.0	0	15000	Common Yellowthroat	comyel	0.1158	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	927.0
15	Spectrogram 1	1	957.0	960.0	0	15000	Common Yellowthroat	comyel	0.0837	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	957.0
16	Spectrogram 1	1	987.0	990.0	0	15000	Blue Grosbeak	blugrb1	0.1057	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	987.0
17	Spectrogram 1	1	1011.0	1014.0	0	15000	Common Yellowthroat	comyel	0.0538	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1011.0
18	Spectrogram 1	1	1026.0	1029.0	0	15000	Common Yellowthroat	comyel	0.0642	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1026.0
19	Spectrogram 1	1	1044.0	1047.0	0	15000	Common Yellowthroat	comyel	0.0912	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1044.0
20	Spectrogram 1	1	1059.0	1062.0	0	15000	Blue Grosbeak	blugrb1	0.0512	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1059.0
21	Spectrogram 1	1	1215.0	1218.0	0	15000	Blue Grosbeak	blugrb1	0.0574	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1215.0
22	Spectrogram 1	1	1392.0	1395.0	0	15000	Common Yellowthroat	comyel	0.0809	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1392.0
23	Spectrogram 1	1	1461.0	1464.0	0	15000	Blue Grosbeak	blugrb1	0.0707	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1461.0
24	Spectrogram 1	1	1566.0	1569.0	0	15000	Blue Grosbeak	blugrb1	0.0604	D:\AcousticMonitoringData\ELDON6_Data\Week21\ELDON6_20250604_203302.wav	1566.0
