Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	93.0	96.0	0	15000	Common Yellowthroat	comyel	0.0596	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	93.0
2	Spectrogram 1	1	117.0	120.0	0	15000	Eastern Meadowlark	easmea	0.0547	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	117.0
3	Spectrogram 1	1	123.0	126.0	0	15000	Common Yellowthroat	comyel	0.1029	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	123.0
4	Spectrogram 1	1	129.0	132.0	0	15000	Eastern Meadowlark	easmea	0.1690	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	129.0
5	Spectrogram 1	1	141.0	144.0	0	15000	Eastern Meadowlark	easmea	0.2005	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	141.0
6	Spectrogram 1	1	183.0	186.0	0	15000	Eastern Meadowlark	easmea	0.3789	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	183.0
7	Spectrogram 1	1	603.0	606.0	0	15000	Field Sparrow	fiespa	0.4539	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	603.0
8	Spectrogram 1	1	708.0	711.0	0	15000	Common Yellowthroat	comyel	0.0932	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	708.0
9	Spectrogram 1	1	756.0	759.0	0	15000	Common Yellowthroat	comyel	0.0803	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	756.0
10	Spectrogram 1	1	783.0	786.0	0	15000	Common Yellowthroat	comyel	0.0861	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	783.0
11	Spectrogram 1	1	915.0	918.0	0	15000	Upland Sandpiper	uplsan	0.0572	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	915.0
12	Spectrogram 1	1	2331.0	2334.0	0	15000	Upland Sandpiper	uplsan	0.2618	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2331.0
13	Spectrogram 1	1	2361.0	2364.0	0	15000	Upland Sandpiper	uplsan	0.1817	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2361.0
14	Spectrogram 1	1	2400.0	2403.0	0	15000	Upland Sandpiper	uplsan	0.0654	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2400.0
15	Spectrogram 1	1	2421.0	2424.0	0	15000	Upland Sandpiper	uplsan	0.0516	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2421.0
16	Spectrogram 1	1	2526.0	2529.0	0	15000	Upland Sandpiper	uplsan	0.0722	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2526.0
17	Spectrogram 1	1	2568.0	2571.0	0	15000	Upland Sandpiper	uplsan	0.0607	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2568.0
18	Spectrogram 1	1	2577.0	2580.0	0	15000	Upland Sandpiper	uplsan	0.0648	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2577.0
19	Spectrogram 1	1	2655.0	2658.0	0	15000	Upland Sandpiper	uplsan	0.0936	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2655.0
20	Spectrogram 1	1	2706.0	2709.0	0	15000	Upland Sandpiper	uplsan	0.0862	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2706.0
21	Spectrogram 1	1	2817.0	2820.0	0	15000	Upland Sandpiper	uplsan	0.0514	D:\AcousticMonitoringData\ELDON3_Data\Week23\ELDON3_20250616_203902.wav	2817.0
