Start (s),End (s),Scientific name,Common name,Confidence,File
18.0,21.0,Spizella pusilla,Field Sparrow,0.0843,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
24.0,27.0,Spizella pusilla,Field Sparrow,0.1464,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
48.0,51.0,Spizella pusilla,Field Sparrow,0.0585,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
135.0,138.0,Spizella pusilla,Field Sparrow,0.0549,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
153.0,156.0,Spizella pusilla,Field Sparrow,0.0595,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
165.0,168.0,Spizella pusilla,Field Sparrow,0.1636,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
177.0,180.0,Spizella pusilla,Field Sparrow,0.3752,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
180.0,183.0,Spizella pusilla,Field Sparrow,0.3384,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
183.0,186.0,Sturnella magna,Eastern Meadowlark,0.0579,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
186.0,189.0,Spizella pusilla,Field Sparrow,0.0587,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
189.0,192.0,Spizella pusilla,Field Sparrow,0.0792,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
192.0,195.0,Spizella pusilla,Field Sparrow,0.2152,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
201.0,204.0,Spizella pusilla,Field Sparrow,0.6023,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
210.0,213.0,Spizella pusilla,Field Sparrow,0.8979,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
213.0,216.0,Spizella pusilla,Field Sparrow,0.6567,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
222.0,225.0,Spizella pusilla,Field Sparrow,0.5659,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
225.0,228.0,Spizella pusilla,Field Sparrow,0.4408,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
234.0,237.0,Spizella pusilla,Field Sparrow,0.2605,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
237.0,240.0,Spizella pusilla,Field Sparrow,0.6490,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
249.0,252.0,Spizella pusilla,Field Sparrow,0.4080,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
252.0,255.0,Spizella pusilla,Field Sparrow,0.6687,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
261.0,264.0,Spizella pusilla,Field Sparrow,0.7553,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
273.0,276.0,Spizella pusilla,Field Sparrow,0.4675,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
285.0,288.0,Spizella pusilla,Field Sparrow,0.0735,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
288.0,291.0,Spizella pusilla,Field Sparrow,0.1329,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
318.0,321.0,Bartramia longicauda,Upland Sandpiper,0.0563,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
321.0,324.0,Geothlypis trichas,Common Yellowthroat,0.0750,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
333.0,336.0,Spizella pusilla,Field Sparrow,0.0534,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
336.0,339.0,Spizella pusilla,Field Sparrow,0.3208,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
354.0,357.0,Geothlypis trichas,Common Yellowthroat,0.1176,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
369.0,372.0,Spizella pusilla,Field Sparrow,0.1244,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
378.0,381.0,Spizella pusilla,Field Sparrow,0.0979,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
393.0,396.0,Spizella pusilla,Field Sparrow,0.0561,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
402.0,405.0,Passerina caerulea,Blue Grosbeak,0.0555,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
417.0,420.0,Spizella pusilla,Field Sparrow,0.0581,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
420.0,423.0,Geothlypis trichas,Common Yellowthroat,0.0653,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
420.0,423.0,Passerina caerulea,Blue Grosbeak,0.0535,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
423.0,426.0,Spizella pusilla,Field Sparrow,0.0973,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
426.0,429.0,Passerina caerulea,Blue Grosbeak,0.1028,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
429.0,432.0,Spizella pusilla,Field Sparrow,0.0856,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
435.0,438.0,Passerina caerulea,Blue Grosbeak,0.0667,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
438.0,441.0,Spizella pusilla,Field Sparrow,0.0543,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
447.0,450.0,Geothlypis trichas,Common Yellowthroat,0.0520,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
456.0,459.0,Geothlypis trichas,Common Yellowthroat,0.1118,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
465.0,468.0,Spizella pusilla,Field Sparrow,0.0524,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
471.0,474.0,Passerina caerulea,Blue Grosbeak,0.0655,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
477.0,480.0,Passerina caerulea,Blue Grosbeak,0.0975,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
495.0,498.0,Geothlypis trichas,Common Yellowthroat,0.1298,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
504.0,507.0,Spizella pusilla,Field Sparrow,0.0934,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
558.0,561.0,Passerina caerulea,Blue Grosbeak,0.0686,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
573.0,576.0,Spizella pusilla,Field Sparrow,0.1531,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
579.0,582.0,Spizella pusilla,Field Sparrow,0.0697,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
582.0,585.0,Spizella pusilla,Field Sparrow,0.9192,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
585.0,588.0,Spizella pusilla,Field Sparrow,0.4743,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
585.0,588.0,Bartramia longicauda,Upland Sandpiper,0.0546,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
597.0,600.0,Spizella pusilla,Field Sparrow,0.8808,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
609.0,612.0,Bartramia longicauda,Upland Sandpiper,0.0524,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
612.0,615.0,Spizella pusilla,Field Sparrow,0.0647,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
618.0,621.0,Geothlypis trichas,Common Yellowthroat,0.0560,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
630.0,633.0,Spizella pusilla,Field Sparrow,0.0517,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
633.0,636.0,Spizella pusilla,Field Sparrow,0.0779,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
648.0,651.0,Geothlypis trichas,Common Yellowthroat,0.0507,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
654.0,657.0,Bartramia longicauda,Upland Sandpiper,0.0770,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
666.0,669.0,Bartramia longicauda,Upland Sandpiper,0.0671,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
669.0,672.0,Spizella pusilla,Field Sparrow,0.0521,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
675.0,678.0,Bartramia longicauda,Upland Sandpiper,0.0565,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
699.0,702.0,Spizella pusilla,Field Sparrow,0.0515,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
753.0,756.0,Spizella pusilla,Field Sparrow,0.2494,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
762.0,765.0,Spizella pusilla,Field Sparrow,0.1141,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
765.0,768.0,Spizella pusilla,Field Sparrow,0.0684,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
771.0,774.0,Spizella pusilla,Field Sparrow,0.0826,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
774.0,777.0,Spizella pusilla,Field Sparrow,0.0897,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
789.0,792.0,Spizella pusilla,Field Sparrow,0.7084,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
798.0,801.0,Spizella pusilla,Field Sparrow,0.1927,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
801.0,804.0,Spizella pusilla,Field Sparrow,0.1079,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
807.0,810.0,Spizella pusilla,Field Sparrow,0.3713,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
810.0,813.0,Spizella pusilla,Field Sparrow,0.3110,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
816.0,819.0,Spizella pusilla,Field Sparrow,0.1325,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
819.0,822.0,Spizella pusilla,Field Sparrow,0.0806,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
825.0,828.0,Spizella pusilla,Field Sparrow,0.2422,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
834.0,837.0,Spizella pusilla,Field Sparrow,0.4127,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
858.0,861.0,Spizella pusilla,Field Sparrow,0.2897,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
867.0,870.0,Spizella pusilla,Field Sparrow,0.1306,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
870.0,873.0,Spizella pusilla,Field Sparrow,0.3142,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
882.0,885.0,Spizella pusilla,Field Sparrow,0.0521,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
885.0,888.0,Spizella pusilla,Field Sparrow,0.1319,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
888.0,891.0,Spizella pusilla,Field Sparrow,0.0969,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
900.0,903.0,Spizella pusilla,Field Sparrow,0.4135,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
903.0,906.0,Spizella pusilla,Field Sparrow,0.4396,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
915.0,918.0,Spizella pusilla,Field Sparrow,0.8399,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
921.0,924.0,Spizella pusilla,Field Sparrow,0.0777,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
936.0,939.0,Spizella pusilla,Field Sparrow,0.0567,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
957.0,960.0,Spizella pusilla,Field Sparrow,0.0639,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
969.0,972.0,Spizella pusilla,Field Sparrow,0.0860,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
972.0,975.0,Passerina caerulea,Blue Grosbeak,0.0627,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
978.0,981.0,Spizella pusilla,Field Sparrow,0.0599,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
981.0,984.0,Geothlypis trichas,Common Yellowthroat,0.0743,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
984.0,987.0,Geothlypis trichas,Common Yellowthroat,0.0595,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
990.0,993.0,Spizella pusilla,Field Sparrow,0.0965,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1017.0,1020.0,Geothlypis trichas,Common Yellowthroat,0.0627,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1020.0,1023.0,Spizella pusilla,Field Sparrow,0.3917,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1023.0,1026.0,Spizella pusilla,Field Sparrow,0.2783,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1047.0,1050.0,Spizella pusilla,Field Sparrow,0.7919,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1050.0,1053.0,Spizella pusilla,Field Sparrow,0.7227,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1059.0,1062.0,Spizella pusilla,Field Sparrow,0.0690,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1062.0,1065.0,Spizella pusilla,Field Sparrow,0.9845,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1071.0,1074.0,Spizella pusilla,Field Sparrow,0.1050,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1077.0,1080.0,Spizella pusilla,Field Sparrow,0.9809,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1080.0,1083.0,Spizella pusilla,Field Sparrow,0.3004,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1083.0,1086.0,Geothlypis trichas,Common Yellowthroat,0.0926,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1098.0,1101.0,Spizella pusilla,Field Sparrow,0.0584,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1122.0,1125.0,Spizella pusilla,Field Sparrow,0.0620,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1125.0,1128.0,Spizella pusilla,Field Sparrow,0.9727,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1128.0,1131.0,Spizella pusilla,Field Sparrow,0.7473,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1131.0,1134.0,Passerina caerulea,Blue Grosbeak,0.1311,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1134.0,1137.0,Spizella pusilla,Field Sparrow,0.4736,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1137.0,1140.0,Spizella pusilla,Field Sparrow,0.8509,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1146.0,1149.0,Spizella pusilla,Field Sparrow,0.5110,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1149.0,1152.0,Spizella pusilla,Field Sparrow,0.9232,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1161.0,1164.0,Geothlypis trichas,Common Yellowthroat,0.2091,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1167.0,1170.0,Spizella pusilla,Field Sparrow,0.7583,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1170.0,1173.0,Spizella pusilla,Field Sparrow,0.4169,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1173.0,1176.0,Spizella pusilla,Field Sparrow,0.1575,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
1173.0,1176.0,Passerina caerulea,Blue Grosbeak,0.0819,D:\AcousticMonitoringData\ELDON9_Data\Week24\ELDON9_20250623_204102.wav
