Start (s),End (s),Scientific name,Common name,Confidence,File
12.0,15.0,Geothlypis trichas,Common Yellowthroat,0.2426,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
75.0,78.0,Geothlypis trichas,Common Yellowthroat,0.0662,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
108.0,111.0,Sturnella magna,Eastern Meadowlark,0.0731,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
516.0,519.0,Geothlypis trichas,Common Yellowthroat,0.1624,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
555.0,558.0,Geothlypis trichas,Common Yellowthroat,0.0525,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
561.0,564.0,Geothlypis trichas,Common Yellowthroat,0.0602,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
639.0,642.0,Geothlypis trichas,Common Yellowthroat,0.0652,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
642.0,645.0,Geothlypis trichas,Common Yellowthroat,0.0989,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
654.0,657.0,Geothlypis trichas,Common Yellowthroat,0.0753,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
678.0,681.0,Geothlypis trichas,Common Yellowthroat,0.0525,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
801.0,804.0,Geothlypis trichas,Common Yellowthroat,0.0521,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
1026.0,1029.0,Geothlypis trichas,Common Yellowthroat,0.0956,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
1440.0,1443.0,Geothlypis trichas,Common Yellowthroat,0.0600,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250512_201502.wav
