Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Geothlypis trichas,Common Yellowthroat,0.1847,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
9.0,12.0,Passerina caerulea,Blue Grosbeak,0.0538,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
18.0,21.0,Geothlypis trichas,Common Yellowthroat,0.1016,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
21.0,24.0,Passerina caerulea,Blue Grosbeak,0.0817,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
39.0,42.0,Passerina caerulea,Blue Grosbeak,0.0713,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
42.0,45.0,Passerina caerulea,Blue Grosbeak,0.0712,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
51.0,54.0,Passerina caerulea,Blue Grosbeak,0.0782,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
63.0,66.0,Passerina caerulea,Blue Grosbeak,0.0634,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
69.0,72.0,Passerina caerulea,Blue Grosbeak,0.0665,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
78.0,81.0,Passerina caerulea,Blue Grosbeak,0.1225,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
90.0,93.0,Passerina caerulea,Blue Grosbeak,0.0535,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
90.0,93.0,Geothlypis trichas,Common Yellowthroat,0.0507,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
102.0,105.0,Passerina caerulea,Blue Grosbeak,0.0924,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
105.0,108.0,Passerina caerulea,Blue Grosbeak,0.0528,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
108.0,111.0,Passerina caerulea,Blue Grosbeak,0.0535,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
111.0,114.0,Passerina caerulea,Blue Grosbeak,0.0696,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
135.0,138.0,Passerina caerulea,Blue Grosbeak,0.0564,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
138.0,141.0,Passerina caerulea,Blue Grosbeak,0.0657,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
147.0,150.0,Passerina caerulea,Blue Grosbeak,0.0534,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
156.0,159.0,Spizella pusilla,Field Sparrow,0.0534,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
159.0,162.0,Passerina caerulea,Blue Grosbeak,0.0550,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
174.0,177.0,Passerina caerulea,Blue Grosbeak,0.0524,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
201.0,204.0,Passerina caerulea,Blue Grosbeak,0.0515,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
204.0,207.0,Passerina caerulea,Blue Grosbeak,0.0696,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
234.0,237.0,Passerina caerulea,Blue Grosbeak,0.0867,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
240.0,243.0,Spizella pusilla,Field Sparrow,0.0910,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
261.0,264.0,Passerina caerulea,Blue Grosbeak,0.0503,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
267.0,270.0,Spizella pusilla,Field Sparrow,0.0842,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
267.0,270.0,Passerina caerulea,Blue Grosbeak,0.0545,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
270.0,273.0,Spizella pusilla,Field Sparrow,0.0666,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
270.0,273.0,Passerina caerulea,Blue Grosbeak,0.0537,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
273.0,276.0,Passerina caerulea,Blue Grosbeak,0.0928,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
279.0,282.0,Spizella pusilla,Field Sparrow,0.0656,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
282.0,285.0,Geothlypis trichas,Common Yellowthroat,0.0549,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
285.0,288.0,Passerina caerulea,Blue Grosbeak,0.0694,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
288.0,291.0,Passerina caerulea,Blue Grosbeak,0.0510,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
294.0,297.0,Passerina caerulea,Blue Grosbeak,0.0557,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
300.0,303.0,Geothlypis trichas,Common Yellowthroat,0.0562,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
306.0,309.0,Spizella pusilla,Field Sparrow,0.0513,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
321.0,324.0,Passerina caerulea,Blue Grosbeak,0.0531,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
336.0,339.0,Sturnella magna,Eastern Meadowlark,0.0634,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
366.0,369.0,Passerina caerulea,Blue Grosbeak,0.0506,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
369.0,372.0,Geothlypis trichas,Common Yellowthroat,0.1333,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
381.0,384.0,Spizella pusilla,Field Sparrow,0.0847,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
381.0,384.0,Sturnella magna,Eastern Meadowlark,0.0812,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
381.0,384.0,Passerina caerulea,Blue Grosbeak,0.0518,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
387.0,390.0,Geothlypis trichas,Common Yellowthroat,0.0905,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
387.0,390.0,Spizella pusilla,Field Sparrow,0.0580,D:\AcousticMonitoringData\ELDON10_Data\Week22\ELDON10_20250614_193800.wav
