Start (s),End (s),Scientific name,Common name,Confidence,File
21.0,24.0,Spizella pusilla,Field Sparrow,0.5661,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
33.0,36.0,Spizella pusilla,Field Sparrow,0.9371,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
54.0,57.0,Spizella pusilla,Field Sparrow,0.4048,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
57.0,60.0,Spizella pusilla,Field Sparrow,0.1944,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
66.0,69.0,Spizella pusilla,Field Sparrow,0.3166,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
69.0,72.0,Spizella pusilla,Field Sparrow,0.0781,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
72.0,75.0,Spizella pusilla,Field Sparrow,0.4121,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
84.0,87.0,Spizella pusilla,Field Sparrow,0.0503,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
99.0,102.0,Spizella pusilla,Field Sparrow,0.5216,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
108.0,111.0,Spizella pusilla,Field Sparrow,0.1182,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
111.0,114.0,Spizella pusilla,Field Sparrow,0.0629,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
123.0,126.0,Spizella pusilla,Field Sparrow,0.0686,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
159.0,162.0,Passerina caerulea,Blue Grosbeak,0.0517,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
165.0,168.0,Spizella pusilla,Field Sparrow,0.0678,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
225.0,228.0,Spizella pusilla,Field Sparrow,0.0920,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
234.0,237.0,Spizella pusilla,Field Sparrow,0.0546,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
267.0,270.0,Spizella pusilla,Field Sparrow,0.1432,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
276.0,279.0,Spizella pusilla,Field Sparrow,0.1454,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
279.0,282.0,Spizella pusilla,Field Sparrow,0.0641,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
324.0,327.0,Spizella pusilla,Field Sparrow,0.0547,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
363.0,366.0,Spizella pusilla,Field Sparrow,0.1517,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
513.0,516.0,Spizella pusilla,Field Sparrow,0.0720,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
531.0,534.0,Passerina caerulea,Blue Grosbeak,0.0618,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
672.0,675.0,Passerina caerulea,Blue Grosbeak,0.0503,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
765.0,768.0,Geothlypis trichas,Common Yellowthroat,0.0950,D:\AcousticMonitoringData\ELDON9_Data\Week23\ELDON9_20250621_194000.wav
