Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Geothlypis trichas,Common Yellowthroat,0.0995,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
15.0,18.0,Passerina caerulea,Blue Grosbeak,0.0650,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
21.0,24.0,Geothlypis trichas,Common Yellowthroat,0.0941,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
45.0,48.0,Geothlypis trichas,Common Yellowthroat,0.1688,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
57.0,60.0,Geothlypis trichas,Common Yellowthroat,0.0556,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
60.0,63.0,Geothlypis trichas,Common Yellowthroat,0.0692,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
66.0,69.0,Passerina caerulea,Blue Grosbeak,0.0743,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
69.0,72.0,Geothlypis trichas,Common Yellowthroat,0.0625,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
72.0,75.0,Geothlypis trichas,Common Yellowthroat,0.1091,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
111.0,114.0,Geothlypis trichas,Common Yellowthroat,0.0598,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
123.0,126.0,Geothlypis trichas,Common Yellowthroat,0.1677,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
138.0,141.0,Geothlypis trichas,Common Yellowthroat,0.0607,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
141.0,144.0,Geothlypis trichas,Common Yellowthroat,0.0790,D:\AcousticMonitoringData\ELDON9_Data\Week21\ELDON9_20250604_193300.wav
