Start (s),End (s),Scientific name,Common name,Confidence,File
66.0,69.0,Spizella pusilla,Field Sparrow,0.2083,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
282.0,285.0,Geothlypis trichas,Common Yellowthroat,0.1193,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
294.0,297.0,Geothlypis trichas,Common Yellowthroat,0.2400,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
297.0,300.0,Geothlypis trichas,Common Yellowthroat,0.0624,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
330.0,333.0,Geothlypis trichas,Common Yellowthroat,0.1090,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
372.0,375.0,Eremophila alpestris,Horned Lark,0.0593,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
378.0,381.0,Geothlypis trichas,Common Yellowthroat,0.0770,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
387.0,390.0,Geothlypis trichas,Common Yellowthroat,0.0536,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
396.0,399.0,Geothlypis trichas,Common Yellowthroat,0.2871,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
399.0,402.0,Geothlypis trichas,Common Yellowthroat,0.0843,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
522.0,525.0,Geothlypis trichas,Common Yellowthroat,0.0612,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
531.0,534.0,Geothlypis trichas,Common Yellowthroat,0.0679,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
540.0,543.0,Spizella pusilla,Field Sparrow,0.0866,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
546.0,549.0,Geothlypis trichas,Common Yellowthroat,0.0793,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
549.0,552.0,Geothlypis trichas,Common Yellowthroat,0.1023,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
558.0,561.0,Sturnella magna,Eastern Meadowlark,0.0901,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
564.0,567.0,Geothlypis trichas,Common Yellowthroat,0.0807,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
576.0,579.0,Geothlypis trichas,Common Yellowthroat,0.0902,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
585.0,588.0,Geothlypis trichas,Common Yellowthroat,0.1315,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
597.0,600.0,Geothlypis trichas,Common Yellowthroat,0.0513,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
678.0,681.0,Geothlypis trichas,Common Yellowthroat,0.1100,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
687.0,690.0,Geothlypis trichas,Common Yellowthroat,0.0823,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
696.0,699.0,Geothlypis trichas,Common Yellowthroat,0.1480,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
699.0,702.0,Geothlypis trichas,Common Yellowthroat,0.0610,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
705.0,708.0,Geothlypis trichas,Common Yellowthroat,0.0836,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
714.0,717.0,Spizella pusilla,Field Sparrow,0.0720,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
717.0,720.0,Spizella pusilla,Field Sparrow,0.1701,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
720.0,723.0,Spizella pusilla,Field Sparrow,0.5849,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
726.0,729.0,Spizella pusilla,Field Sparrow,0.0536,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
735.0,738.0,Spizella pusilla,Field Sparrow,0.0752,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
738.0,741.0,Spizella pusilla,Field Sparrow,0.2222,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
741.0,744.0,Spizella pusilla,Field Sparrow,0.1795,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
750.0,753.0,Spizella pusilla,Field Sparrow,0.0999,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
759.0,762.0,Spizella pusilla,Field Sparrow,0.1023,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
765.0,768.0,Spizella pusilla,Field Sparrow,0.0678,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
783.0,786.0,Geothlypis trichas,Common Yellowthroat,0.0538,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
822.0,825.0,Geothlypis trichas,Common Yellowthroat,0.1721,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
858.0,861.0,Spizella pusilla,Field Sparrow,0.0744,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
870.0,873.0,Geothlypis trichas,Common Yellowthroat,0.0941,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
876.0,879.0,Geothlypis trichas,Common Yellowthroat,0.0921,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
1059.0,1062.0,Geothlypis trichas,Common Yellowthroat,0.0944,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
1191.0,1194.0,Geothlypis trichas,Common Yellowthroat,0.0657,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
2508.0,2511.0,Geothlypis trichas,Common Yellowthroat,0.0532,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
2889.0,2892.0,Geothlypis trichas,Common Yellowthroat,0.0748,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
3222.0,3225.0,Spizella pusilla,Field Sparrow,0.0795,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
3315.0,3318.0,Geothlypis trichas,Common Yellowthroat,0.0651,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
3336.0,3339.0,Geothlypis trichas,Common Yellowthroat,0.0533,D:\AcousticMonitoringData\ELDON8_Data\Week18\ELDON8_20250509_201202.wav
