Start (s),End (s),Scientific name,Common name,Confidence,File,Date
0,3,Sturnella magna,Eastern Meadowlark,0.2579,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
3,6,Sturnella magna,Eastern Meadowlark,0.9594,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
18,21,Sturnella magna,Eastern Meadowlark,0.826,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
21,24,Sturnella magna,Eastern Meadowlark,0.344,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
24,27,Sturnella magna,Eastern Meadowlark,0.9157,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
27,30,Sturnella magna,Eastern Meadowlark,0.9262,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
33,36,Sturnella magna,Eastern Meadowlark,0.9882,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
39,42,Sturnella magna,Eastern Meadowlark,0.9512,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
42,45,Sturnella magna,Eastern Meadowlark,0.9825,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
45,48,Sturnella magna,Eastern Meadowlark,0.7438,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
48,51,Sturnella magna,Eastern Meadowlark,0.9629,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
51,54,Sturnella magna,Eastern Meadowlark,0.7906,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
57,60,Sturnella magna,Eastern Meadowlark,0.9936,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
63,66,Sturnella magna,Eastern Meadowlark,0.6602,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
69,72,Sturnella magna,Eastern Meadowlark,0.9714,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
72,75,Sturnella magna,Eastern Meadowlark,0.5126,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
78,81,Sturnella magna,Eastern Meadowlark,0.9967,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
84,87,Sturnella magna,Eastern Meadowlark,0.9275,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
87,90,Sturnella magna,Eastern Meadowlark,0.9935,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
90,93,Sturnella magna,Eastern Meadowlark,0.9012,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
90,93,Bartramia longicauda,Upland Sandpiper,0.2834,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
93,96,Sturnella magna,Eastern Meadowlark,0.9896,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
99,102,Sturnella magna,Eastern Meadowlark,0.9287,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
102,105,Sturnella magna,Eastern Meadowlark,0.9791,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
105,108,Sturnella magna,Eastern Meadowlark,0.2515,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
108,111,Sturnella magna,Eastern Meadowlark,0.9991,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
114,117,Sturnella magna,Eastern Meadowlark,0.526,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
117,120,Sturnella magna,Eastern Meadowlark,0.9986,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
129,132,Sturnella magna,Eastern Meadowlark,0.9464,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
135,138,Sturnella magna,Eastern Meadowlark,0.8789,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
138,141,Sturnella magna,Eastern Meadowlark,0.9962,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
147,150,Sturnella magna,Eastern Meadowlark,0.7589,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
150,153,Sturnella magna,Eastern Meadowlark,0.9848,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
153,156,Sturnella magna,Eastern Meadowlark,0.5926,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
159,162,Sturnella magna,Eastern Meadowlark,0.3382,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
171,174,Sturnella magna,Eastern Meadowlark,0.2844,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
174,177,Sturnella magna,Eastern Meadowlark,0.9914,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
186,189,Sturnella magna,Eastern Meadowlark,0.9988,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
189,192,Sturnella magna,Eastern Meadowlark,0.7727,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
195,198,Sturnella magna,Eastern Meadowlark,0.997,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
201,204,Sturnella magna,Eastern Meadowlark,0.8126,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
204,207,Sturnella magna,Eastern Meadowlark,0.9969,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
213,216,Sturnella magna,Eastern Meadowlark,0.3479,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
216,219,Sturnella magna,Eastern Meadowlark,0.9915,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
222,225,Sturnella magna,Eastern Meadowlark,0.9974,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
225,228,Sturnella magna,Eastern Meadowlark,0.3358,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
228,231,Sturnella magna,Eastern Meadowlark,0.9167,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
231,234,Sturnella magna,Eastern Meadowlark,0.9959,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
234,237,Sturnella magna,Eastern Meadowlark,0.5357,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
243,246,Sturnella magna,Eastern Meadowlark,0.3105,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
246,249,Sturnella magna,Eastern Meadowlark,0.997,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
249,252,Sturnella magna,Eastern Meadowlark,0.2646,D:\AcousticMonitoringData\ELDON2_Data\Week21\ELDON2_20250606_203402.wav,20250606
